"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LPCAT1",0.000444801596928853,1.79108378716813,0.143,0.069,1
"ZBTB48",0.000445013480318397,-0.68123381711812,0.051,0.105,1
"PHACTR4",0.000446154305928464,0.330489543994442,0.189,0.305,1
"MNAT1",0.000449682388032946,1.52347475322051,0.171,0.091,1
"BTN2A1",0.000450383550046424,-0.533084840232056,0.077,0.142,1
"ENPP2",0.000452630289021353,3.97821118070513,0.05,0.004,1
"PF4V1",0.000453910542732143,3.77796567777119,0.043,0,1
"LAGE3",0.000454032708558702,1.08059379257295,0.5,0.527,1
"RIPK1",0.000454644710923209,-0.325872489816009,0.058,0.116,1
"RAB33B",0.000456078662487116,-0.43914702627315,0.065,0.127,1
"SULF1",0.000456266350066993,-0.674657084053555,0.013,0.044,1
"ONECUT1",0.000456831977034278,0.335593641400654,0.123,0.215,1
"RP11-10A14.4",0.000457343416951101,-1.05270677489748,0.028,0.069,1
"RECQL",0.000458851461058034,1.31864011463046,0.156,0.076,1
"WSB2",0.000464371300335227,1.39696518871186,0.294,0.225,1
"CTSW",0.000466127016557113,-0.982835581529987,0.012,0.04,1
"CDK2",0.000466373593645548,2.51726035458706,0.096,0.033,1
"ACTR2",0.000467080801802554,0.940229729286085,0.523,0.553,1
"MLF1",0.000469100763493045,1.97897352794081,0.142,0.069,1
"ATAD2",0.00047222453831291,1.83962004770134,0.143,0.069,1
"NME7",0.000472312626030998,1.50383271769847,0.201,0.12,1
"TROAP",0.000472574537671279,2.67507244302902,0.08,0.022,1
"PCOLCE",0.000472770190903518,0.274159372185493,0.155,0.258,1
"SAMD13",0.000477292073400047,3.05630279551841,0.056,0.007,1
"SUDS3",0.00047825589318527,1.2893127724736,0.348,0.287,1
"NPHP1",0.000479360605139515,2.75495657729447,0.069,0.015,1
"STAT4",0.000480723799270066,-2.39986486512978,0.005,0.025,1
"PXN",0.000481346167046655,2.07795134833687,0.196,0.12,1
"SMC3",0.000483119842121292,1.29884493536327,0.289,0.211,1
"CUEDC1",0.000484130824362026,2.30433486370394,0.1,0.036,1
"AP003419.16",0.000484681777754465,-2.43292563311726,0.005,0.025,1
"SNTB2",0.000486009274475559,1.65344662007966,0.117,0.047,1
"TRMT1",0.000486289435778341,-0.319684816519161,0.098,0.171,1
"RBM14",0.000487872334597079,-0.329450815076394,0.132,0.218,1
"PLCL2",0.000488358703983505,-0.764613767201599,0.026,0.065,1
"XPNPEP2",0.00048867013170156,-1.62861170147466,0.005,0.025,1
"C1orf56",0.000492326505168509,2.07825610359898,0.276,0.2,1
"FGD5-AS1",0.000492473103937685,1.44892284065752,0.305,0.233,1
"C14orf132",0.000494762166266246,3.02724769777701,0.068,0.015,1
"HK2",0.000495029872193895,3.25850562427167,0.079,0.022,1
"TKT",0.000495102184256059,1.30241524390885,0.447,0.458,1
"PLPP6",0.000497498837728363,-0.730455862143335,0.042,0.091,1
"CHD3",0.000497672307952985,1.43212722290248,0.167,0.087,1
"RP11-774D14.1",0.000497840032260846,3.60415399122388,0.043,0,1
"SYDE1",0.000497840055447234,4.1267946027558,0.043,0,1
"PRRX1",0.000497840055447234,3.97065711088647,0.043,0,1
"OVOS2",0.000497840055447234,4.56259806527506,0.043,0,1
"AC006262.5",0.000497840055447234,5.1054093850503,0.043,0,1
"NALCN",0.000497928224378335,4.02571224914545,0.05,0.004,1
"ACOT2",0.000498524820549692,-0.432933464450704,0.037,0.084,1
"IRF8",0.000500142111280817,-0.796530086320294,0.026,0.065,1
"RNF152",0.000504021382387165,-0.465614664563721,0.044,0.095,1
"TRIP12",0.000504615075637719,1.30760554253728,0.294,0.222,1
"FAM95B1",0.000507690400188077,-1.19778946911958,0.005,0.025,1
"CTD-2026K11.4",0.000509075064311873,-1.55865131661732,0.005,0.025,1
"KIAA1549",0.000514082316644223,2.33199898618527,0.062,0.011,1
"RYK",0.0005173626629063,1.8406467858788,0.199,0.12,1
"GBP1",0.000518282184420055,-0.59469440003436,0.112,0.189,1
"LMNB2",0.000519786913064676,2.44964442199556,0.099,0.036,1
"CHMP4C",0.000521365969981854,1.35412528863736,0.19,0.109,1
"ROCK2",0.000526667502940134,1.71116657090794,0.23,0.153,1
"SLC38A6",0.000526746482719912,1.74348838783338,0.115,0.047,1
"NPDC1",0.000527763823270567,1.39095802897508,0.253,0.171,1
"SNRPF",0.000528583658238223,0.693200104719674,0.599,0.687,1
"TCFL5",0.000528666656015467,-0.908135624108498,0.017,0.051,1
"GMDS-AS1",0.000529949277906508,-0.448558552480137,0.042,0.091,1
"LIG1",0.000530695570917334,-0.564805486616452,0.059,0.116,1
"CD3EAP",0.000537489855446499,2.20948462791664,0.114,0.047,1
"KIAA0100",0.000538054108970116,1.44068960627365,0.111,0.044,1
"TUBGCP6",0.000538261389410429,0.259388016083523,0.041,0.091,1
"CHD1L",0.000539349751749698,1.65471239502067,0.19,0.113,1
"PSMB9",0.000539820065805236,1.18377457194746,0.418,0.364,1
"WNT7A",0.000541224947373931,3.87333738408778,0.049,0.004,1
"TAF2",0.000542364070783252,1.62842223043978,0.156,0.08,1
"JMY",0.000545717675004059,-0.317111157349716,0.051,0.105,1
"OLFM4",0.000546013793312429,6.60313087971838,0.042,0,1
"ZBED2",0.000546013818738725,3.9576015293124,0.042,0,1
"RP11-383J24.1",0.000546013818738725,4.01279515475155,0.042,0,1
"AP5Z1",0.000547258266765374,-0.465008630440499,0.08,0.145,1
"EFHC1",0.000548119744278832,1.71057810392114,0.2,0.12,1
"HHAT",0.00055538342902746,-0.916321829649897,0.043,0.091,1
"SMIM12",0.000555447235220037,0.256363296507102,0.273,0.425,1
"SERPINI1",0.000558321129257309,3.17033876717243,0.049,0.004,1
"RAP2A",0.000565208405626308,1.70609744726896,0.185,0.109,1
"UBE2I",0.000567262335521469,0.950188033521423,0.475,0.465,1
"UBE2V1",0.000567733802532293,3.01072874950567,0.049,0.004,1
"TINAGL1",0.000572190442138434,1.45154126197218,0.232,0.153,1
"SCAMP1",0.000576915698503247,1.53330083496824,0.218,0.138,1
"VPS13C",0.000579794941401217,1.36652962437715,0.269,0.193,1
"POGK",0.000579856234183444,1.55881436254394,0.2,0.12,1
"BUD13",0.000581546711790159,-0.355604769026499,0.044,0.095,1
"ABHD18",0.000585846790566707,-0.38691026809814,0.061,0.12,1
"PLPP5",0.0005860210111554,1.3996952122787,0.306,0.236,1
"NRM",0.000590209416926632,2.19810135685539,0.089,0.029,1
"SUV39H1",0.000593979364243584,-0.313227165666743,0.024,0.062,1
"MARCH9",0.000598065014072612,2.08278458199808,0.089,0.029,1
"LINC00704",0.00059884235089118,3.91906729426509,0.041,0,1
"XKR9",0.00059884235089118,4.02133828293198,0.041,0,1
"DPCR1",0.00059884235089118,5.27621952899634,0.041,0,1
"RP11-676F20.5",0.00059884235089118,4.51031375624971,0.041,0,1
"RARS2",0.000603827308473841,1.38814731754533,0.143,0.069,1
"GRAMD1C",0.000604350787035281,-0.273889857457055,0.047,0.098,1
"RAI1",0.000605239446478787,2.58913352734232,0.073,0.018,1
"PLAGL2",0.000607993226934189,-0.962462323226071,0.036,0.08,1
"EIF3A",0.000610801073101756,0.820207242248809,0.569,0.622,1
"KMO",0.000614418016600983,-0.453009044019271,0.016,0.047,1
"NUF2",0.000615205597085921,3.31825864889451,0.066,0.015,1
"METTL9",0.000617843283806049,0.863293772238854,0.337,0.255,1
"PPP1R13L",0.000629490958002571,1.20096165819985,0.165,0.087,1
"MYC",0.000633171084819655,1.16557223975349,0.229,0.145,1
"SRC",0.000638974119305168,2.53524083723718,0.083,0.025,1
"WDR75",0.000654293967412363,1.72010031008613,0.105,0.04,1
"HOXC9",0.000656776051126466,3.89537850423377,0.041,0,1
"RP11-148B18.1",0.000656776081703654,3.70933774245521,0.041,0,1
"MECP2",0.000658738769694734,1.51784523182113,0.207,0.127,1
"SGPP2",0.000659559228297931,1.95186204352587,0.099,0.036,1
"GPR65",0.000660682049021349,-1.57219320277873,0.007,0.029,1
"ARPC5L",0.000662713684126923,1.21619439417454,0.422,0.4,1
"SHC1",0.000663542712961541,1.31328098931245,0.321,0.258,1
"SLC18B1",0.000666802389250405,1.75963984118218,0.157,0.084,1
"RAB27B",0.000667029923686227,1.23716920407028,0.165,0.087,1
"ARL5B",0.000675790960284514,1.62181652983388,0.252,0.178,1
"RP11-844P9.2",0.000676177323886018,-2.24172295723942,0.004,0.022,1
"MLF2",0.000676983945053776,0.804615181312285,0.549,0.604,1
"ARF3",0.000677082570117827,1.06772065838967,0.328,0.251,1
"ADAMTS9",0.000680110075703469,1.98035913959213,0.114,0.047,1
"RP11-130L8.2",0.000680191967167986,-2.66170232038748,0.004,0.022,1
"SHISA4",0.000681659269081585,1.75867185393248,0.144,0.073,1
"ISYNA1",0.000681960344028154,2.03004925725585,0.184,0.113,1
"XPR1",0.000682418808988105,1.85790316286552,0.169,0.095,1
"SAA2",0.000682749414305888,2.00950596950027,0.089,0.029,1
"RP4-742C19.13",0.000686255495003604,-1.83696736417372,0.004,0.022,1
"LINC01118",0.000690325718354057,-1.99229735780284,0.004,0.022,1
"DENND5B",0.000694617330064471,-0.440764956024753,0.075,0.138,1
"ZDHHC21",0.000695138545868907,1.9966860394261,0.108,0.044,1
"MNX1-AS1",0.00069539684669278,2.6277003524197,0.054,0.007,1
"BHLHE40",0.000695563250203348,1.25048540298709,0.335,0.265,1
"TIGD6",0.000695610953479071,-0.735047889503444,0.018,0.051,1
"SUN1",0.000695853844423948,0.37770431177225,0.353,0.531,1
"ITK",0.000696357701564835,-0.843883087312615,0.007,0.029,1
"CORO1C",0.000697639634373771,1.40940009341419,0.252,0.171,1
"NR2F1-AS1",0.000698111306763633,2.63429625796039,0.066,0.015,1
"RNFT1",0.000698427371181656,1.51994504550869,0.183,0.105,1
"MYLK3",0.000698533393593735,-2.73634717045711,0.004,0.022,1
"CD320",0.000699651521780246,1.02318250867655,0.349,0.276,1
"CA4",0.000702671408705351,-0.753293719924939,0.004,0.022,1
"MRPL50",0.000705462037663351,1.32688926670192,0.315,0.251,1
"PBK",0.000709442709365866,2.49016219748963,0.066,0.015,1
"FBXO38",0.000711632323270872,-0.384554244614072,0.087,0.153,1
"SPOCK2",0.000713015711360096,-1.6144773805791,0.01,0.036,1
"LCA5",0.000713495805359673,3.8428604293425,0.047,0.004,1
"FOLR1",0.000720309275250268,4.77478209042421,0.04,0,1
"GINS1",0.000720309275250268,3.66732012292917,0.04,0,1
"LUCAT1",0.000720309275250268,3.90813793242049,0.04,0,1
"RP11-403A3.3",0.000721575127003211,-1.80094139284972,0.004,0.022,1
"KCNK1",0.000724413336342818,1.24176280622219,0.165,0.087,1
"ARHGAP12",0.000729612028377977,1.37336040615211,0.232,0.153,1
"WASF1",0.000731885142189574,2.13192882055009,0.066,0.015,1
"POLR2I",0.000733143085754791,0.696718108354893,0.632,0.749,1
"TNK2",0.00073411209488407,2.41387377799114,0.119,0.055,1
"DUS4L",0.000738794392356259,-0.490677867493257,0.066,0.124,1
"SLC7A11",0.000741099605331609,1.52617455960521,0.128,0.058,1
"FUBP1",0.00074721550645711,1.35015942017623,0.245,0.167,1
"LMO7",0.000749222397187211,1.97352488405711,0.398,0.389,1
"MAP3K6",0.000750858518518652,2.45564081753048,0.06,0.011,1
"MYO9A",0.000751027660766125,1.70092266405032,0.114,0.047,1
"MYDGF",0.000754450690026675,0.528273763583857,0.741,0.891,1
"CAB39",0.000756428597841288,1.51228168698604,0.281,0.211,1
"FAM184B",0.000757491495814532,-0.483783085176056,0.009,0.033,1
"ATF2",0.000759961356193357,1.53441046344776,0.204,0.127,1
"RP1-140K8.5",0.000764085051240724,-0.900618052166927,0.009,0.033,1
"CREBL2",0.000767641669997036,0.26411809325771,0.186,0.291,1
"SMNDC1",0.000771245614198035,1.62177967340997,0.214,0.138,1
"ACTR3B",0.000772918113985689,-0.602348044138342,0.038,0.084,1
"RP1-43E13.2",0.000775897936433843,-0.728128065503042,0.012,0.04,1
"NR2F2",0.000778110916105395,0.287519063366313,0.25,0.382,1
"VDAC3",0.000781548033784461,1.24209743334536,0.381,0.345,1
"LSM14A",0.000782764045170652,1.11342756645736,0.41,0.375,1
"TFAP2A",0.000782880160059904,2.17786360696001,0.116,0.051,1
"KRT80",0.000786099069429308,1.88059946400398,0.054,0.007,1
"NYNRIN",0.000788557161828818,3.59253504801065,0.047,0.004,1
"PGAM2",0.000789984345607837,5.20781582822299,0.04,0,1
"RP4-694A7.2",0.000789984345607837,3.76991961908608,0.04,0,1
"ME1",0.000792488310823352,2.1106195644271,0.097,0.036,1
"MAPK3",0.000792813324231595,1.91299329902969,0.214,0.142,1
"ZNF687",0.000794229052904331,-0.494900627177175,0.048,0.098,1
"ANKRD36C",0.000809560666357741,2.80918154165879,0.065,0.015,1
"APCS",0.000810246888788313,0.782103254847955,0.388,0.309,1
"POC1B",0.000812574036026552,1.56321411323031,0.112,0.047,1
"RHOQ",0.000817665998224134,1.99278769353027,0.161,0.091,1
"METRNL",0.000822966766104226,2.59506613471444,0.096,0.036,1
"MYCBP",0.000824840066215363,1.83350413690719,0.139,0.069,1
"TMEM189",0.000825305838120798,1.24152473789727,0.208,0.127,1
"SMIM10",0.000828413164700255,2.65368525512168,0.053,0.007,1
"RP5-940J5.9",0.000829847434596446,-0.403179769149685,0.051,0.102,1
"RNF2",0.000830144419356388,2.24979299162965,0.124,0.058,1
"CCDC112",0.000830296073371991,1.65774899777599,0.112,0.047,1
"TMEM209",0.000835263311978011,-0.296571701657368,0.114,0.189,1
"FAM3D",0.000836652091289859,-1.2008802073478,0.016,0.047,1
"NOMO3",0.000840811874040981,-1.2555871250087,0.016,0.047,1
"TGFB1I1",0.000844732334673246,1.69766543976999,0.093,0.033,1
"PTPRC",0.000851369869410299,-1.0407223274164,0.02,0.055,1
"RP11-15B24.5",0.000852980809688416,-4.15020573685782,0.002,0.015,1
"ABHD1",0.000854223162872522,-0.431534348243497,0.031,0.073,1
"ZRANB2",0.000854615992795152,1.20813519548514,0.333,0.265,1
"RP11-469A15.2",0.000855229794587283,0.635355512013525,0.188,0.305,1
"FAM106A",0.000862165547069731,-3.35338202076803,0.003,0.018,1
"RERGL",0.000863175490346986,-3.56041555285072,0.002,0.015,1
"RP11-736N17.10",0.000864748570608889,-0.833771775567771,0.016,0.047,1
"ARHGEF16",0.000865111070161613,1.95284498347176,0.107,0.044,1
"SNX9",0.000865701568142247,1.53126378667463,0.185,0.109,1
"SP110",0.000866110687403344,-0.422558221798278,0.036,0.08,1
"LOXL1",0.000866396606132464,3.72644004632588,0.039,0,1
"RP11-242J7.1",0.000866396606132464,3.82462762807758,0.039,0,1
"FLJ35934",0.000866598746972938,-3.1206116254747,0.002,0.015,1
"GRID1",0.000870034588290528,-3.16126414007614,0.002,0.015,1
"GPR18",0.000870034588290528,-3.11520789254418,0.002,0.015,1
"NXN",0.000871994973612971,3.29273548032952,0.052,0.007,1
"CPN1",0.000875018409216723,-0.556037416372356,0.029,0.069,1
"MROH7",0.000876944193437809,-2.60344476172206,0.002,0.015,1
"LAMA5",0.000877898200596203,1.7886045294785,0.171,0.098,1
"NDUFA7",0.000878083775343383,1.1150602410094,0.302,0.225,1
"UFSP2",0.000878292670812732,-0.341019766039626,0.118,0.193,1
"TFF3",0.000879659571673988,5.44745946030399,0.121,0.058,1
"LINC01290",0.000880418041796218,-2.56432507174349,0.002,0.015,1
"DXO",0.000883303987549553,-0.353783020315891,0.107,0.178,1
"EPS8L3",0.00088381139868005,1.53441347664933,0.162,0.087,1
"LRRC16B",0.000883904643904299,-2.92141321861075,0.002,0.015,1
"DPEP2",0.000887404042337889,-0.639743013584562,0.002,0.015,1
"MIA2",0.000889315834457642,-0.74713671068592,0.016,0.047,1
"FBLN2",0.000890916279797963,-1.42672333953422,0.002,0.015,1
"AC109829.1",0.000890916279797963,-1.30232753771777,0.002,0.015,1
"GSTA5",0.000891187907173472,-2.35308489052219,0.003,0.018,1
"RIPK2",0.000892392289296802,1.61241109954492,0.159,0.087,1
"C19orf81",0.000894149372220303,-0.896829580991023,0.046,0.095,1
"FAP",0.000894441399110935,-2.5464502909995,0.002,0.015,1
"TRDC",0.000897099977215157,-2.34945251544577,0.003,0.018,1
"RP11-452L6.1",0.000897099977215157,-1.18473685332498,0.003,0.018,1
"TLE6",0.000902183410444678,2.38901014417324,0.059,0.011,1
"LTBP3",0.000906465234775389,1.47071461712021,0.302,0.236,1
"TRAPPC5",0.000909265577091163,-0.436930760319019,0.02,0.055,1
"AC005523.2",0.000912039561747674,-1.75613519685415,0.003,0.018,1
"ZNF626",0.000912500616874011,2.3323796752704,0.081,0.025,1
"TRIO",0.000914285291738819,1.59506523066281,0.174,0.098,1
"RP11-728F11.4",0.000915055009545883,-1.94668904911596,0.003,0.018,1
"RP11-11N9.4",0.000915208670998256,1.44461563505953,0.149,0.076,1
"EWSR1",0.0009165496359493,0.258765912559308,0.348,0.524,1
"CBX1",0.000922495198637544,1.45785558831794,0.285,0.215,1
"S100A2",0.000923346067315236,3.1946261043328,0.107,0.044,1
"CNTNAP3B",0.000924565981277921,3.38680950966231,0.058,0.011,1
"CYBRD1",0.000926644346994538,-1.27502392352806,0.019,0.051,1
"DLGAP4",0.000928083498696965,1.67515392844679,0.195,0.12,1
"ZNF786",0.00093123030778646,-1.50595373052301,0.021,0.055,1
"CYP3A4",0.000932595698603324,0.825079108769476,0.02,0.055,1
"LIN52",0.000933715281282159,-0.346871386836526,0.034,0.076,1
"PCDH1",0.000941939954614416,1.99658954458687,0.157,0.087,1
"ZNHIT6",0.000942960808257806,2.15384202053567,0.119,0.055,1
"GRB2",0.00094323052965147,1.30266091157872,0.283,0.211,1
"CCDC125",0.000945284526758139,-0.444588885863355,0.056,0.109,1
"HIST1H2BK",0.000946073875734139,-1.23983458189716,0.015,0.044,1
"PPP1R1B",0.000950199497253619,4.13761842418227,0.038,0,1
"CCR10",0.000950199497253619,3.93326312038644,0.038,0,1
"RNF139-AS1",0.000950199497253619,3.64111756278353,0.038,0,1
"SEZ6L2",0.000955324175865391,0.4850710332478,0.226,0.131,1
"SIGIRR",0.000957478161580975,1.05723727931529,0.455,0.451,1
"UAP1L1",0.00095754217994788,3.41184990635633,0.052,0.007,1
"HNRNPU",0.000958391337743836,0.958573351041622,0.608,0.713,1
"ACTL6A",0.000960427716734085,1.48361598449258,0.234,0.16,1
"TMBIM1",0.000961877103607409,1.1252030531765,0.44,0.407,1
"MVD",0.000964864756361809,1.40809201290941,0.236,0.16,1
"HGSNAT",0.0009684179433857,1.86834395110815,0.166,0.095,1
"KMT5C",0.000974365752245651,-0.51304601468229,0.056,0.109,1
"DENR",0.000976854512348731,1.14249867608601,0.361,0.305,1
"LARS2",0.000979206681265765,-0.757974624868266,0.015,0.044,1
"PFDN1",0.000981964200013689,1.16562182679807,0.327,0.255,1
"B3GALT4",0.000983439288166415,2.87669640494968,0.052,0.007,1
"EMSY",0.0009865942948839,-0.785383047175984,0.049,0.098,1
"SMAD5",0.000988305578930825,1.13738749674653,0.382,0.324,1
"ETNK1",0.000990570988616147,1.18592084427645,0.285,0.207,1
"FZD1",0.000993666600391299,2.45604113425784,0.064,0.015,1
"PANK2",0.000995937259065895,1.64542669637312,0.152,0.08,1
"C5orf45",0.000999964687181076,0.262401782391349,0.15,0.24,1
"FOSL2",0.00100103752587706,1.37851220354629,0.256,0.178,1
"RAB9A",0.00100201987108734,-0.32207872793033,0.186,0.28,1
"RAB11FIP5",0.00100266950274158,2.38697175462631,0.1,0.04,1
"RPL7A",0.00100292412377619,0.320168470050001,0.946,0.993,1
"HOXB-AS3",0.00100412840248372,-2.26329625238022,0.006,0.025,1
"MAP2K5",0.00100632966586882,-0.334823889475828,0.063,0.12,1
"TGM2",0.00100909847076279,1.69624523267489,0.308,0.258,1
"C20orf96",0.0010094718190879,-0.272443413816925,0.072,0.131,1
"TMPO-AS1",0.00101167503063187,-0.406593394834121,0.015,0.044,1
"SCML4",0.00101174150582117,-1.75404087792417,0.006,0.025,1
"MST1R",0.00101472420045849,2.49247386542872,0.085,0.029,1
"SLC45A4",0.00101497595581023,2.47128852750496,0.069,0.018,1
"CCNB2",0.00101748153969948,1.75984312964156,0.07,0.018,1
"RCN2",0.00101851812120175,0.800488171717069,0.43,0.371,1
"CYSLTR1",0.00102197543417304,-1.72985466902677,0.006,0.025,1
"KLC3",0.00103311176998378,3.9549140775066,0.045,0.004,1
"GNA13",0.00103351409856286,1.54432096204684,0.205,0.131,1
"CDCA8",0.00103434339498242,3.88849433101851,0.045,0.004,1
"TRMT11",0.00103446986847622,1.66062046876395,0.134,0.065,1
"FANCA",0.00103555018356015,-0.407769371807043,0.041,0.087,1
"GSE1",0.00103936120684152,1.47993521962774,0.195,0.12,1
"GATA3",0.00104011566591237,-1.68429556217782,0.006,0.025,1
"C1orf228",0.00104011566591237,-1.7403914043718,0.006,0.025,1
"BMPR2",0.00104164369294688,1.87162036760873,0.172,0.102,1
"SPHK2",0.00104201113879797,-0.294281196798053,0.082,0.145,1
"PFKFB4",0.00104211034264664,4.10549719581901,0.038,0,1
"REG3A",0.00104211034264664,8.99764295768131,0.038,0,1
"PPP1R36",0.00104211034264664,3.2271418849615,0.038,0,1
"FRGCA",0.00104211034264664,3.40478046460135,0.038,0,1
"AC147651.5",0.00104211034264664,4.39163663183407,0.038,0,1
"MMP24",0.00104354797783639,-1.67272973489053,0.017,0.047,1
"CDK16",0.00104357000270087,1.47824418095789,0.213,0.138,1
"GJC3",0.00104535305148679,-1.72364817394273,0.006,0.025,1
"FMNL3",0.00105061483017587,-1.27836518444435,0.006,0.025,1
"SLC22A15",0.00105224929793122,1.60116674878444,0.086,0.029,1
"FBXO5",0.00105457685290304,2.90848912434756,0.058,0.011,1
"ZNF431",0.00106220781159585,2.4164378984607,0.1,0.04,1
"WDYHV1",0.00106647040257789,1.70575926819711,0.142,0.073,1
"BIN2",0.0010692246417049,-1.66072856485393,0.006,0.025,1
"SLFN12",0.00107193006373503,3.12665526322153,0.045,0.004,1
"GRHL2",0.00107384130802007,3.19552108411866,0.051,0.007,1
"THUMPD3-AS1",0.00107873247198515,0.877604207615327,0.324,0.247,1
"CKAP2",0.00108011036424371,2.70616632317594,0.069,0.018,1
"F2RL1",0.00108619968830252,1.85558608636222,0.119,0.055,1
"SVBP",0.00109031012815199,1.2690488814492,0.204,0.127,1
"RSRP1",0.00109412353006234,0.25785835957701,0.346,0.513,1
"IFNGR2",0.00109542327840313,0.6555571690849,0.288,0.193,1
"TMTC3",0.00110012171775624,1.76330821336946,0.128,0.062,1
"UNC93B1",0.00110134653634038,1.47240058354834,0.258,0.189,1
"DHX37",0.00110543936449171,1.50897229446536,0.081,0.025,1
"MCF2L",0.00111023123621924,-0.788058752124081,0.03,0.069,1
"RP11-356C4.3",0.00111268822040664,-1.48614871416388,0.011,0.036,1
"KRT18",0.00111368467983052,-0.344267251783797,0.921,0.982,1
"THAP1",0.00111400536383586,1.69395792041703,0.133,0.065,1
"FAM169A",0.00111550050491386,-0.62365924857083,0.034,0.076,1
"SERP1",0.00111816961342199,0.625422066458015,0.713,0.844,1
"RP11-798M19.6",0.00112706433559593,3.04412158105037,0.057,0.011,1
"C9orf142",0.001129434863109,1.14964374663667,0.437,0.425,1
"C19orf53",0.00113266791861283,0.417081960166698,0.765,0.884,1
"NMI",0.00113783297149699,1.36499413812693,0.164,0.091,1
"C12orf56",0.0011429166891062,3.36795670833496,0.037,0,1
"MMP3",0.0011429166891062,3.4782802646689,0.037,0,1
"C7orf61",0.0011429166891062,3.93459687070039,0.037,0,1
"RUNX2",0.0011429166891062,3.94340854591416,0.037,0,1
"SLC6A20",0.0011429166891062,4.41017612769941,0.037,0,1
"HHLA2",0.0011429166891062,3.76633123715875,0.037,0,1
"PNMA2",0.0011429166891062,3.80088884548918,0.037,0,1
"RP11-492E3.2",0.0011429166891062,3.45103641935467,0.037,0,1
"CYGB",0.00114516951528941,-0.971285218310849,0.017,0.047,1
"RP5-892K4.1",0.00115434509902674,-1.19038721082375,0.017,0.047,1
"RARRES3",0.00115814291845812,0.670545455593909,0.222,0.353,1
"EDN2",0.00115837974374648,-0.454368486355207,0.011,0.036,1
"ZNF267",0.00115954629999426,2.61262724635948,0.074,0.022,1
"LARGE",0.00115973478418076,-0.376767805013974,0.03,0.069,1
"KRT7",0.00116231061622101,0.322387679986375,0.454,0.684,1
"GSPT1",0.00116332012569385,1.00904818436035,0.401,0.375,1
"SMIM2-AS1",0.00116538690570018,-0.510510793981341,0.046,0.095,1
"ASMTL-AS1",0.00116790472167138,-1.70393332198215,0.008,0.029,1
"SEC11C",0.00116936390485793,0.990413270505911,0.494,0.527,1
"RCSD1",0.00117174943426721,-1.33881114207605,0.011,0.036,1
"RAMP2-AS1",0.00117578673088944,-1.81046914481725,0.008,0.029,1
"RP1-151F17.2",0.0011771111783136,-0.618727176094336,0.013,0.04,1
"EVI5",0.00117820266381592,1.54515985055512,0.213,0.142,1
"RP11-15A1.7",0.00118371786869387,-1.40156294015505,0.008,0.029,1
"KIAA0825",0.00118526159354322,-1.02543678780656,0.011,0.036,1
"CARD11",0.00118851166392989,2.20271661673686,0.084,0.029,1
"TMEM125",0.00118903968398167,2.36307861346533,0.084,0.029,1
"CYTIP",0.00119169841203604,-1.67027240604568,0.008,0.029,1
"MAP7D2",0.00119197216864554,3.49347301467489,0.056,0.011,1
"ACOX3",0.00119575195951997,-0.590381743285593,0.042,0.087,1
"NCF2",0.00119948097569965,3.39983537701953,0.056,0.011,1
"USP34",0.00120356666180462,1.36658712194148,0.317,0.255,1
"RP11-1260E13.2",0.00120780882995315,-1.11765635500486,0.008,0.029,1
"ABI3",0.00121593926526109,-1.30838473784589,0.008,0.029,1
"PAOX",0.00122318863735283,-0.303179064522577,0.047,0.095,1
"PTGIR",0.0012266666667371,-1.10751829484364,0.011,0.036,1
"TPCN2",0.00122769823324251,-0.729093051345022,0.044,0.091,1
"ARMCX1",0.00123188751669191,2.04970543316716,0.079,0.025,1
"PEX1",0.0012329532301342,-0.329659295456579,0.104,0.175,1
"ACE",0.00123303876507256,-0.428591730663003,0.032,0.073,1
"HDGF",0.00123998845221611,0.915910433920484,0.512,0.513,1
"RP11-499E18.1",0.00124155645838379,-1.12231466412196,0.033,0.073,1
"PLA2R1",0.00124377402705128,4.09851537651857,0.044,0.004,1
"PCDHB2",0.0012502427300911,-1.0020443514113,0.011,0.036,1
"ZNF764",0.00125302490496631,-1.20661848302845,0.026,0.062,1
"DYNC1I1",0.00125348329154642,3.43831461976103,0.037,0,1
"CNOT11",0.00125466989034296,1.50195274526059,0.267,0.2,1
"CDC42SE2",0.00126324359516844,1.31907659186735,0.288,0.218,1
"PLA1A",0.0012836818014972,1.71807585572073,0.109,0.047,1
"AMFR",0.00128430668768799,0.428482744306521,0.238,0.356,1
"REPS1",0.00128456684862002,-0.774356233727642,0.058,0.109,1
"TLE3",0.00128853774034973,1.91560546307605,0.109,0.047,1
"DTWD2",0.0013029397355348,-0.357455107440269,0.052,0.102,1
"SGCB",0.00130352816250758,1.18836710687339,0.139,0.069,1
"DDX18",0.00131908418262542,0.842052292760023,0.522,0.531,1
"SENP7",0.00131950176617008,1.81327987201718,0.099,0.04,1
"SEMA4A",0.00132520474712614,2.39537990921651,0.073,0.022,1
"PRKCH",0.00133315859696493,-0.591483828659605,0.026,0.062,1
"ZNF630",0.00133599413871842,-0.625059684421355,0.009,0.033,1
"KIF3A",0.00133932549561107,2.12660234143625,0.117,0.055,1
"RCAN3",0.00134173417033708,1.44183073396304,0.095,0.036,1
"AP1S3",0.00134339142764988,2.37277688083568,0.062,0.015,1
"RNF135",0.00134372818062063,1.97066067040745,0.056,0.011,1
