"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SNX24",0.0353534402254927,0.706594311828976,0.067,0.05,1
"ITGA7",0.0353748956432242,-1.12073901535742,0.019,0.033,1
"PCED1A",0.0353865790703754,0.700315609896859,0.077,0.058,1
"TRAF3IP3",0.0354131037108143,1.13459898993556,0.063,0.046,1
"RENBP",0.0355871614050512,-0.54996120426752,0.008,0.018,1
"CCDC84",0.0356863446145942,-0.465940950246209,0.138,0.165,1
"CDK5RAP2",0.0357825264478724,-0.421121396450071,0.088,0.113,1
"P3H4",0.0358006894798799,0.606631851806584,0.035,0.022,1
"C12orf73",0.035883162077731,0.269320498759321,0.161,0.134,1
"ENTPD4",0.0359060047748575,-0.440427718932973,0.146,0.171,1
"B4GALT7",0.0359161757080487,-0.618077667879315,0.053,0.072,1
"TCEANC",0.0359662253137788,-0.970618346171666,0.012,0.023,1
"CRYZ",0.0361319817548576,-0.439831552626771,0.148,0.176,1
"PINX1",0.0361521148060921,0.285154084959553,0.064,0.047,1
"ZCCHC4",0.0362400431991314,0.639907980107091,0.056,0.04,1
"ZNF845",0.0362516390209958,-0.440633492036048,0.031,0.047,1
"PIP4K2B",0.0362599628360688,0.345387272937747,0.097,0.075,1
"CTD-2371O3.3",0.0362940362291688,-0.48820247981865,0.046,0.064,1
"ASH2L",0.0363039611653008,-0.366175405912736,0.093,0.118,1
"TPCN1",0.0363069206316948,-0.433165885536051,0.035,0.052,1
"GGCX",0.0363322709052609,-0.389035353086391,0.174,0.201,1
"C16orf45",0.0363339386124212,-0.984213065553911,0.101,0.122,1
"ADRA2B",0.0364279346460121,1.54417639506856,0.023,0.013,1
"DLG3",0.0365410983276413,-0.431287721128027,0.048,0.067,1
"SYTL2",0.0366200065535108,0.483040650618825,0.06,0.043,1
"RP11-533E19.7",0.0366529395042034,-0.989641845964614,0.02,0.034,1
"AP3B2",0.0372022990231493,-1.2389119846255,0.013,0.025,1
"MPND",0.0372126278295451,0.830001876183482,0.027,0.016,1
"SFT2D3",0.0372267099679254,-0.682948296917914,0.012,0.023,1
"ZNF106",0.0372503340484081,-0.385581337966607,0.27,0.298,1
"DHX58",0.037326332016612,0.412542810560768,0.026,0.015,1
"RP11-12G12.7",0.0373468420373506,-0.565813133396681,0.043,0.061,1
"ZNF17",0.0373858098715301,-0.322967813010305,0.056,0.077,1
"PFKFB2",0.0373945948002692,-0.301881456889073,0.08,0.103,1
"CD164L2",0.0375027152661277,-0.58338274222331,0.015,0.027,1
"RP11-299H21.1",0.0375663166424133,1.72104427052581,0.012,0.006,1
"APBB1",0.0375741125318435,0.297650605659151,0.129,0.104,1
"ALG14",0.0375774596794772,0.393990894757073,0.131,0.107,1
"HSD17B7",0.0375929783344029,-0.327616477021544,0.183,0.212,1
"CTPS2",0.0376053575461004,0.424930223217497,0.079,0.06,1
"IGLC2",0.0376334422936317,0.595123799860764,0.029,0.017,1
"RGMA",0.0376491771665012,-0.530862866211465,0.163,0.19,1
"DPYSL2",0.0376888435730594,-0.330477199589022,0.391,0.326,1
"ACSM3",0.037741976400222,0.335319047849574,0.036,0.023,1
"RP11-286B14.1",0.0377814580369744,1.1765263461984,0.016,0.008,1
"PIK3R3",0.0378851805276371,-0.403741327244802,0.134,0.161,1
"ZBED2",0.0378980571642241,0.5313698090644,0.016,0.008,1
"OVOL2",0.0379022145052506,-0.493956279061206,0.027,0.041,1
"C18orf32",0.0379860944598779,0.292495547797273,0.223,0.192,1
"ZNF34",0.0380182053993601,-0.613750604140408,0.037,0.054,1
"PIGM",0.038024895744956,-0.322721734283946,0.09,0.114,1
"RP5-1074L1.4",0.0380665716232344,-0.78410258137196,0.007,0.016,1
"TNNT2",0.0380800975323446,-0.303556281737731,0.039,0.056,1
"IGSF9",0.0381016661274162,-0.497768018220937,0.113,0.138,1
"AC025335.1",0.0381150007063096,-0.436090572505387,0.072,0.093,1
"COL21A1",0.0381572566726085,0.331396105761019,0.084,0.063,1
"CBX7",0.0382768991144101,-0.983085490143472,0.011,0.022,1
"HSF2BP",0.0382828052796458,0.2630215332447,0.039,0.025,1
"PRR36",0.0383995007199107,-0.587651960332544,0.027,0.041,1
"FAF2",0.0384277606389678,-0.439161434837014,0.208,0.233,1
"ATP9B",0.0384453257288756,-0.382967620549266,0.092,0.116,1
"TMEM158",0.0385141053530488,-1.20044154285995,0.009,0.019,1
"NFYC-AS1",0.0385233678662592,-1.06362304792031,0.017,0.03,1
"GAN",0.0385341931154959,-0.34174027081349,0.145,0.173,1
"AC093323.3",0.0385361090227624,0.571324828779511,0.053,0.038,1
"THSD4",0.0387065380276812,-0.570913356113177,0.03,0.045,1
"USP6NL",0.0387757923460693,-0.293549364290008,0.129,0.156,1
"PCYOX1L",0.0387841433591468,-0.973662825702478,0.014,0.026,1
"RP11-196G18.3",0.0388709587567666,-0.733335672877167,0.011,0.022,1
"RP11-268G12.1",0.0390311284361935,0.522599004664601,0.041,0.027,1
"OVGP1",0.0390931927509809,-0.536337548674315,0.016,0.029,1
"SPRYD3",0.039112035127672,-0.461447428384435,0.074,0.096,1
"GALK1",0.039269886406123,-0.447213163997292,0.044,0.062,1
"LINC00675",0.0392814257758907,-1.0185140853074,0.006,0.015,1
"FERMT3",0.0393838750141602,0.552497878654887,0.043,0.029,1
"P3H1",0.0394294087633478,-0.690791378399812,0.073,0.093,1
"HIST1H2BM",0.0394318165225131,-0.977480356876641,0.009,0.019,1
"FAM98B",0.0394928818196286,-0.647737564247245,0.106,0.13,1
"ZDHHC11",0.0395148194259684,-0.645502955324508,0.006,0.015,1
"CTC1",0.0395361023856301,-0.905778854704884,0.04,0.057,1
"MYO9A",0.0395455866678105,-0.34596626161413,0.183,0.211,1
"DENND1C",0.0395897534411979,-0.663821799539433,0.006,0.015,1
"SMG8",0.0396199539969026,0.280552569954256,0.085,0.065,1
"SNTG2",0.0396272656558384,-1.20431091519652,0.006,0.015,1
"FANCM",0.0397802741037877,-0.618968365116758,0.047,0.065,1
"FAM21A",0.0397943717915629,-0.59929468827844,0.092,0.115,1
"RRP7A",0.0398098978020833,-0.30139577834303,0.222,0.252,1
