"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MT1X",1.12657590925459e-06,0.660658091735875,0.383,0.343,0.0424245955907094
"POSTN",1.13962976495114e-06,-1.81412801570201,0.05,0.07,0.0429161776885299
"RAB11FIP1",1.14050314321733e-06,-0.29435482987179,0.226,0.271,0.042949067367278
"HLA-DOA",1.16510937539783e-06,-0.654316586365871,0.012,0.024,0.0438756888587316
"COL5A2",1.18511847473799e-06,-2.37978554396745,0.026,0.045,0.044629191521683
"IGLL5",1.19295486622337e-06,-1.15174054593961,0.004,0.015,0.0449242943522398
"IFNAR2",1.20118166612455e-06,-0.602915217712402,0.077,0.105,0.0452340991829183
"MARVELD3",1.20800468900964e-06,0.992247242678331,0.141,0.114,0.045491040578725
"FMO5",1.21204646599657e-06,0.482160803558943,0.084,0.061,0.045643245816499
"SPNS2",1.2212352977635e-06,-0.756402513301537,0.019,0.035,0.0459892788431777
"LCN2",1.22370551901971e-06,-0.621273001986158,0.076,0.105,0.0460823024352442
"AC078923.1",1.23756666019014e-06,-1.33859941562425,0.004,0.013,0.0466042852894404
"HLA-G",1.23851876958434e-06,-0.878216838671082,0.062,0.087,0.046640139825007
"LDHC",1.24415989789684e-06,-1.01482002271916,0.004,0.013,0.0468525734349993
"GGT7",1.26891070342395e-06,0.405008307884374,0.132,0.102,0.047784639269539
"FOSB",1.31253586364311e-06,-0.393173294593117,0.243,0.28,0.0494274755530722
"TMED2",1.31739815397111e-06,0.289046624786311,0.523,0.472,0.049610579682244
"EDN3",1.32388673548896e-06,1.92507706339083,0.021,0.006,0.0498549266850434
"HSPB8",1.33533939529903e-06,0.432341515321201,0.122,0.086,0.050286210948171
"SLC30A8",1.34087655780516e-06,-1.62752759101403,0.004,0.012,0.0504947294138267
"NCF4",1.3529776516646e-06,-1.47779153983124,0.011,0.021,0.0509504324063854
"NEURL3",1.3668777315871e-06,-0.652950210070215,0.01,0.018,0.0514738816161072
"GABRD",1.36895547204352e-06,1.33826155374556,0.024,0.009,0.0515521251662148
"HSD17B1",1.36910993014911e-06,-0.728493684191245,0.039,0.055,0.0515579417495551
"FBXO36",1.38877623472335e-06,0.399066839226647,0.067,0.049,0.0522985354472119
"MRPS30-DT",1.39487497768771e-06,0.360503998758494,0.175,0.141,0.0525282019097638
"TP53TG1",1.39808685911476e-06,0.343895849121624,0.277,0.242,0.0526491549405435
"PNPLA4",1.40036670961864e-06,0.334221739014458,0.225,0.197,0.0527350095508188
"KCNC2",1.45104098784029e-06,-0.52658150736845,0.055,0.081,0.0546433015200896
"BAG1",1.4697930979308e-06,0.752027420060385,0.36,0.323,0.0553494684818781
"KIAA1549L",1.47286774981361e-06,-1.1415617660699,0.008,0.02,0.0554652537224809
"EMX1",1.47403278726242e-06,2.03162213715529,0.024,0.01,0.0555091267027282
"PTH1R",1.48661750162842e-06,0.97232224315309,0.017,0.005,0.055983041876323
"BCAM",1.52518392506183e-06,0.26946631952951,0.39,0.37,0.0574353762499783
"IRX5",1.53265371670333e-06,0.270363744130755,0.145,0.123,0.0577166736636139
"EPPK1",1.53316423493814e-06,-0.94194223695055,0.061,0.093,0.0577358987593005
"UBAP1L",1.60777232027011e-06,1.10716233638897,0.019,0.009,0.0605454900367317
"SYT12",1.63829030667276e-06,1.32036239509351,0.116,0.077,0.0616947363686827
"CFAP69",1.65496956244366e-06,0.531737131660403,0.071,0.052,0.0623228437825034
"SRGN",1.66522732363458e-06,-0.930376924177413,0.053,0.075,0.0627091305534311
"ICAM1",1.66572073372567e-06,-0.651415028215046,0.056,0.077,0.0627277113906411
"MIRLET7BHG",1.73918083329803e-06,-0.958155142907233,0.09,0.122,0.0654940718203372
"SOCS2",1.8030333774755e-06,-0.411925874747102,0.089,0.069,0.0678986309289722
"C20orf204",1.80781125984319e-06,-1.40259828168137,0.054,0.087,0.0680785564231747
"HOXB13",1.85402326266416e-06,1.56371184367457,0.042,0.018,0.069818808025407
"NBPF10",1.87379701130774e-06,-0.35739295473923,0.086,0.114,0.0705634478518269
"RIMKLA",1.8857881102244e-06,-1.08009592508925,0.015,0.026,0.0710150086548304
"NUAK1",1.91234471562723e-06,-1.26362133455704,0.024,0.035,0.0720150773010903
"AC139887.1",1.97010357337661e-06,1.21280552077249,0.01,0.004,0.0741901603662164
"FKBP4",1.98809788567541e-06,0.250839893591914,0.464,0.425,0.0748677901787645
"XKR9",1.98816221815868e-06,-0.668907570981331,0.014,0.025,0.0748702128114197
"LMO4",2.01782723797038e-06,-0.612700290860445,0.196,0.219,0.0759873381274885
"IGHG4",2.065890607016e-06,-2.36267595134373,0.019,0.037,0.0777973084790085
"PLPBP",2.09333253140606e-06,-0.364197570904211,0.197,0.233,0.0788307164676893
"TCF4",2.09525445403393e-06,-1.4971329962786,0.032,0.058,0.0789030922300098
"CD83",2.10294678029251e-06,-2.00524908011422,0.025,0.049,0.0791927698522555
"IFIT2",2.12308603171475e-06,-0.921384303775477,0.03,0.047,0.0799511737823142
"AMIGO2",2.13470337308198e-06,-0.880732916912215,0.034,0.053,0.0803886596235212
"ACTG2",2.160328880564e-06,0.622424684360495,0.073,0.052,0.0813536649842791
"C11orf16",2.19219889223198e-06,-1.74011641790875,0.002,0.011,0.0825538258836719
"IKZF1",2.21671583555914e-06,-1.14667438383887,0.012,0.019,0.0834770849354862
"C16orf74",2.21770695413106e-06,0.461861679367965,0.108,0.086,0.0835144084786676
"SREBF2",2.23985375362529e-06,-0.662243394929116,0.142,0.168,0.0843484126540213
"WNK2",2.250318074268e-06,0.369494408231407,0.063,0.047,0.0847424780407842
"RYR1",2.29444801921656e-06,-0.860975902253331,0.006,0.015,0.0864043235076573
"MMP7",2.3077775600225e-06,-0.281863056079163,0.065,0.095,0.0869062873553272
"MYO1H",2.37294934449479e-06,2.47052565635679,0.015,0.003,0.0893605264149848
"PARP12",2.38324875638089e-06,-0.816847477089581,0.079,0.106,0.0897483816677917
"PADI2",2.43054596944362e-06,-0.334451072859539,0.066,0.093,0.0915295001173077
"LINC00518",2.43674223175606e-06,1.27557654147267,0.01,0.003,0.0917628389634696
"NME9",2.48688189852974e-06,-1.63138797663572,0.003,0.014,0.0936509985348329
"IFT43",2.54562441158198e-06,0.269037795114304,0.255,0.226,0.0958631240913541
"FNDC4",2.55494762770352e-06,0.691607013587501,0.026,0.013,0.0962142177640593
"GPX8",2.55818811092738e-06,-0.398287332863418,0.065,0.05,0.0963362478813034
"SLC22A5",2.60094221217501e-06,0.287619896259489,0.13,0.106,0.0979462818260865
"NAA15",2.60389236604026e-06,-0.470653369944481,0.126,0.146,0.0980573787203441
"TBL1XR1",2.62724379202102e-06,-0.560646305269241,0.259,0.302,0.0989367467199276
"IFIT3",2.69049945298128e-06,-1.0517571961837,0.042,0.067,0.101318828400369
"MET",2.71236960264377e-06,-0.463781590895616,0.034,0.05,0.102142414496359
"HRASLS",2.72689431221975e-06,-0.857193483390004,0.029,0.046,0.102689386009571
"CMBL",2.73298460743071e-06,0.292794325329815,0.263,0.24,0.102918734346626
"FOXK1",2.75366037178136e-06,-0.746246475208705,0.063,0.087,0.103697342280542
"OAS1",2.82806189442414e-06,-1.12266214299373,0.073,0.105,0.106499154820224
"CST9",2.83501288744476e-06,1.79963493842082,0.014,0.005,0.106760915315395
"ZNF618",2.88115570978187e-06,-0.388206937212,0.072,0.09,0.108498561718966
"TRBC1",2.88787303782389e-06,-1.58695752636444,0.011,0.021,0.108751522858372
"TRIM14",2.91272040888893e-06,-0.500579405186986,0.091,0.119,0.109687225157939
"PNMA8A",2.92247950225898e-06,-0.684896516669748,0.013,0.023,0.110054733096069
"FAM3D",2.92614406812204e-06,-0.608055773922598,0.015,0.024,0.11019273331734
"LINC01143",2.94238551343254e-06,-0.576023492623079,0.01,0.024,0.110804353664842
"SEMA7A",2.98035019802118e-06,0.685755771927489,0.018,0.006,0.112234027757081
"LGI4",3.01795242596885e-06,0.694677743096864,0.016,0.006,0.113650052457135
"CRYAB",3.06920940020581e-06,0.36818415540564,0.228,0.185,0.11558028759295
"PI15",3.10072212399347e-06,0.599863751524276,0.068,0.055,0.116766993745346
"HLA-DPB1",3.11172660390231e-06,-0.628917735583981,0.188,0.21,0.117181400449753
"TBC1D8",3.14847099904074e-06,0.692672379411481,0.168,0.129,0.118565120881876
"NELL2",3.26457262976682e-06,-1.24889139545015,0.023,0.04,0.122937276091759
"MXRA7",3.27681503769641e-06,-0.740876259308113,0.057,0.084,0.123398300689572
"CD79A",3.3002363351189e-06,-2.98546410774456,0.004,0.013,0.124280299907908
"GRB14",3.39082331916344e-06,1.07608879317509,0.088,0.063,0.127691624553057
"TSC22D3",3.45723514822907e-06,0.377277009411146,0.32,0.266,0.13019256121201
"TCEA1",3.47100004585817e-06,0.440524055759512,0.552,0.503,0.130710919726927
"LAMP3",3.50965280332657e-06,-0.928027422575856,0.01,0.024,0.132166505267672
"EGLN2",3.51407523068781e-06,-0.661362968185309,0.071,0.088,0.132333045037242
"LCP1",3.51412462374474e-06,-0.932238343492311,0.102,0.12,0.132334905080979
"C1QL4",3.52136740125754e-06,2.52864057189263,0.029,0.009,0.132607653596556
"CLIC3",3.56448146180112e-06,-0.872642560257515,0.09,0.117,0.134231242888507
"RGS20",3.69052184514445e-06,1.91345004146634,0.019,0.006,0.13897767164445
"TMEM254",3.71278711913196e-06,0.402307113121995,0.225,0.193,0.139816137332271
"GLIPR1",3.74190534830139e-06,-1.09367573346619,0.042,0.067,0.140912671606334
"CT83",3.76022459658676e-06,-1.18801279565463,0.01,0.018,0.141602537858264
"LAMA1",3.82850718976581e-06,1.60679935025182,0.014,0.003,0.144173923752201
"MYL3",3.83730263533364e-06,1.76121124484002,0.019,0.005,0.144505142641394
"PDCD7",3.86696322465277e-06,0.479285379858226,0.126,0.1,0.145622101113974
"CBX6",3.87397144993658e-06,-0.431745909084201,0.111,0.139,0.145886016861712
"RBP5",3.87637219640732e-06,2.60414188274179,0.036,0.019,0.145976424172307
"WISP2",3.89529853867289e-06,0.894661107885415,0.025,0.013,0.146689152369344
"AHNAK",3.90506890803124e-06,-0.447502004626968,0.406,0.445,0.147057084938641
"C5orf17",3.98423394531938e-06,-1.60762905578382,0.009,0.02,0.150038281912837
"TP53BP2",4.18665184494571e-06,0.797778108870811,0.131,0.11,0.157660935176966
"GDAP1",4.2424257757209e-06,1.14573269327669,0.081,0.063,0.159761269862098
"HORMAD1",4.31927819269101e-06,-0.735667179771736,0.024,0.033,0.162655378180358
"TEAD2",4.33857630171388e-06,0.285315514505905,0.191,0.152,0.163382106369941
"RENBP",4.43643877609187e-06,-0.763044230755368,0.03,0.046,0.167067411430068
"ZNF154",4.4378083052541e-06,0.352234240510766,0.016,0.008,0.167118985159259
"RAET1L",4.49541802880387e-06,1.67590609727928,0.011,0.004,0.169288452128696
"IMPDH2",4.49554540191639e-06,0.279350848518431,0.455,0.406,0.169293248745367
"PSIP1",4.51290189293845e-06,-0.511965836534576,0.133,0.166,0.169946859484276
"CCDC126",4.56675735665534e-06,-0.822313137549337,0.091,0.119,0.171974948536927
"AC008556.1",4.63229575013406e-06,0.59282989450239,0.056,0.037,0.174442993358548
"LOX",4.63918970566342e-06,-0.581186099918922,0.03,0.043,0.174702605935873
"COL28A1",4.67267867016366e-06,-0.875254761901009,0.009,0.02,0.175963733361023
"CELF4",4.81136406273036e-06,2.01937793143548,0.021,0.009,0.1811863478743
"STEAP4",4.82711740425366e-06,-0.349495392369418,0.075,0.056,0.181779587209384
"BAG4",4.86969631912631e-06,-0.514067065769713,0.124,0.163,0.183383023985659
"FAM213A",4.88771062192007e-06,0.411662269251357,0.291,0.255,0.184061406600266
"MAML2",4.89995572484381e-06,-0.657554434946108,0.091,0.113,0.184522532686168
"DDX60",4.97478078566485e-06,-1.01386487994823,0.06,0.082,0.187340294826567
"CNGA1",5.01411732667443e-06,1.01334865875881,0.044,0.026,0.188821630287906
"AL445228.2",5.07548920027345e-06,1.36406781314512,0.016,0.007,0.191132772303898
"STMN3",5.09356847083272e-06,0.550009879464167,0.101,0.084,0.191813601474619
"CD2",5.0952617933057e-06,-1.35647583376855,0.019,0.032,0.191877368612306
"LARP6",5.12370965170905e-06,1.23467548568576,0.153,0.115,0.19294865806406
"RANBP3L",5.16541251965324e-06,0.545237470760611,0.026,0.015,0.194519104665102
"OSCP1",5.16859983838724e-06,0.418425020796691,0.089,0.07,0.194639132713987
"ISYNA1",5.16995697851213e-06,0.252158825310953,0.261,0.23,0.19469023989681
"IGSF8",5.3672245931874e-06,0.281362740129272,0.294,0.26,0.202118943730251
"WDR74",5.39773169681524e-06,-0.35947836596653,0.181,0.214,0.203267780238668
"PLCH1",5.6175281776992e-06,-0.737886866325344,0.018,0.03,0.211544876115797
"CHAD",5.63443342720423e-06,0.96604109459133,0.107,0.085,0.212181494001657
"NTHL1",5.69599120987918e-06,-0.482127707610848,0.156,0.186,0.21449963698163
"LAGE3",5.74614686466139e-06,-0.344324472431576,0.391,0.421,0.216388398629419
"AL161431.1",5.76014933244453e-06,-1.14427425775607,0.003,0.012,0.216915703561196
"NBEAL1",5.79638894729692e-06,0.354711614727796,0.35,0.31,0.218280414977307
"CRIP1",5.86481287315158e-06,-0.574097268391193,0.197,0.229,0.220857123177142
"MARCO",5.89606951183892e-06,-0.988999422598246,0.023,0.031,0.22203418567683
"NCAPG2",6.09353960725468e-06,-0.430646966764652,0.042,0.048,0.229470514529997
"SRPX2",6.10661643959901e-06,0.272719033898011,0.026,0.014,0.229962961882419
"AP001636.3",6.13485761662493e-06,-0.531664244676427,0.018,0.033,0.231026468126862
"SPHK1",6.13690731241603e-06,0.508017821775839,0.138,0.103,0.231103655570963
"LSP1",6.14431334688178e-06,-0.955556463354645,0.071,0.102,0.231382552016874
"CLDN11",6.19931075325082e-06,0.539735953557791,0.014,0.008,0.23345364434592
"ORMDL3",6.21430182473848e-06,0.332468893582687,0.184,0.155,0.234018178116002
"C10orf143",6.42346441854328e-06,0.57148717218201,0.052,0.036,0.241894823073503
"FASTKD1",6.62276968159585e-06,-0.665303182879023,0.066,0.084,0.249400260669537
"IRAK3",6.69072942484131e-06,-1.50528768530306,0.011,0.019,0.251959488680674
"DEPTOR",6.80361419591225e-06,0.489683632686836,0.126,0.099,0.256210503389664
"MYOZ1",6.86693376701136e-06,1.51836276005445,0.017,0.007,0.258594991798114
"FAM111B",6.95758951320514e-06,-1.03921537233069,0.021,0.036,0.262008905888279
"PIP4P2",7.01785437177975e-06,0.773117641038116,0.104,0.072,0.264278359932482
"IBA57",7.11909813070076e-06,-0.553457965727805,0.046,0.057,0.268090997405929
"MAL2",7.15119876339304e-06,-0.462023527991157,0.238,0.285,0.269299843031855
"CLGN",7.16999029438873e-06,0.444503558403708,0.048,0.035,0.270007494506091
"HOXB9",7.17145557506219e-06,1.64457231856389,0.012,0.003,0.270062674045692
"CD69",7.21730565290414e-06,-1.58549027260305,0.018,0.03,0.271789296277064
"CGAS",7.27851316054361e-06,-0.98980628298271,0.022,0.032,0.274094248599751
"COL10A1",7.40562946455202e-06,-1.54231723649472,0.005,0.014,0.2788811943761
"PPP1R14B",7.73349203715254e-06,-0.362283223792202,0.163,0.19,0.29122784313509
"CD163L1",7.83290867411941e-06,0.499191123747952,0.075,0.057,0.294971674849989
"GABRG3",7.89002901965343e-06,-1.12149483095612,0.005,0.015,0.297122712822109
"DAPK1",8.04477802652058e-06,-0.913973311746532,0.037,0.058,0.302950250922712
"LINGO1",8.2388468124257e-06,1.51406293287757,0.02,0.009,0.310258493262327
"APOL6",8.44740234987232e-06,-0.928191426942294,0.1,0.135,0.318112277691492
"PLEKHA2",8.45237466611444e-06,-1.09834733639485,0.03,0.041,0.318299525176537
"NSD3",8.52282079652971e-06,-0.453667382799479,0.293,0.334,0.320952385555716
"FCMR",8.59235057189701e-06,-0.758216428162407,0.097,0.123,0.323570737836498
"TPM1-AS",8.60931884080237e-06,0.992981762123527,0.014,0.009,0.324209728906936
"LONRF2",8.73871220841871e-06,-0.441942336908195,0.045,0.066,0.329082424344632
"KLHL21",8.7534512885875e-06,-0.616851800987683,0.07,0.099,0.329637468625628
"GJB2",9.07141415536897e-06,-2.18617134841943,0.01,0.023,0.341611314262885
"RHBDL1",9.17093082927323e-06,-0.861425037082269,0.045,0.065,0.345358913168771
"GPSM2",9.20952077626694e-06,-0.363855065499156,0.062,0.08,0.34681213339266
"ASGR1",9.23820153536094e-06,0.799641142645791,0.017,0.007,0.347892193418622
"CYBRD1",9.29649318250366e-06,0.506619624526877,0.193,0.17,0.350087340266723
"EPHX1",9.3111149102175e-06,-0.834767098608056,0.292,0.325,0.350637965288971
"PLVAP",9.42958693448568e-06,-2.39931494378708,0.005,0.01,0.355099384778862
"ABO",9.48190454726775e-06,1.20568244424503,0.028,0.014,0.357069561441009
"CYB5A",9.53796522090858e-06,0.256882979003425,0.417,0.387,0.359180694288975
"KBTBD2",9.57203936414774e-06,-0.75587658106708,0.074,0.086,0.360463858375075
"WSB2",9.85483129456045e-06,-0.752787608250746,0.076,0.106,0.371113236890557
"COQ6",9.96247065054988e-06,0.362133913501423,0.141,0.118,0.375166719758407
"CABP4",9.96720573812747e-06,1.08096472168754,0.036,0.019,0.375345033686404
"DCDC2",1.00664064543177e-05,0.394190006170439,0.04,0.026,0.379080734256695
"NAV3",1.00679390531927e-05,-1.81515914490144,0.009,0.02,0.379138448865132
"IL2RG",1.01858813786079e-05,-0.895013403709833,0.02,0.032,0.383579920955616
"MARS2",1.02461031376759e-05,-0.409958622928183,0.035,0.045,0.385847751958599
"CXCL2",1.02572893671009e-05,1.12186034669312,0.043,0.027,0.386269002986285
"PDZRN3",1.02709058734555e-05,0.360269998754915,0.047,0.031,0.386781773382589
"RAB6C",1.028397969325e-05,0.455925606392105,0.025,0.014,0.387274107288408
"TMEM26-AS1",1.04532843084874e-05,1.22544062097831,0.01,0.004,0.393649780489017
"DUOX1",1.05698815533345e-05,-1.24544670225286,0.011,0.02,0.398040599535471
"HPGD",1.06122031536316e-05,1.01190452506594,0.036,0.02,0.39963434635946
"TCF12",1.06427648540733e-05,0.252463894563221,0.214,0.184,0.400785238874693
"CSTB",1.06554754564203e-05,-0.275129515455752,0.627,0.636,0.401263894737877
"DCTD",1.06839930326521e-05,0.390019920738058,0.245,0.21,0.402337809623615
"MIR4458HG",1.07715819067958e-05,-0.615799700299891,0.056,0.082,0.405636231446116
"VEGFB",1.07861911923285e-05,-0.471342922933774,0.082,0.101,0.406186387920705
"NRP1",1.07902679858445e-05,-1.47496769879685,0.032,0.048,0.406339911810932
"TMEM101",1.09076984940809e-05,0.337473625605393,0.193,0.161,0.410762109890097
"Z93241.1",1.09362534103553e-05,-0.938961799694809,0.031,0.047,0.41183743092716
"LGALS9",1.09507191312616e-05,-0.841980806063494,0.051,0.067,0.412382181045051
"FAM171B",1.0968796352161e-05,0.370259931684036,0.045,0.027,0.41306293302968
"NFKBIZ",1.10428458172552e-05,-0.281049326143982,0.199,0.233,0.415851487786197
"CEBPB",1.10553050902655e-05,0.323043752330745,0.247,0.209,0.416320679089217
"CLEC3A",1.11410976169009e-05,0.769704108674638,0.033,0.02,0.419551454057255
"TULP4",1.12962136874957e-05,-0.597928576892847,0.163,0.194,0.425392815043714
"NAPEPLD",1.12963455163077e-05,-0.476667798058395,0.076,0.096,0.425397779453115
"SOX18",1.13292737235609e-05,-1.88006651235383,0.005,0.012,0.426637789881855
"CACNA1D",1.14143065981986e-05,0.300400114017517,0.079,0.063,0.429839957874964
"PALMD",1.16046124398323e-05,-0.703165485394205,0.045,0.061,0.437006495259204
"ACAD8",1.16802289224337e-05,0.267386073948328,0.096,0.078,0.439854060761009
"ABCG1",1.17032726620215e-05,-0.748045156246602,0.064,0.081,0.440721841906407
"PLBD1",1.18999885382407e-05,-0.375365675578663,0.077,0.106,0.448129768373068
"IGLV3-19",1.19520733240894e-05,-0.65619667207487,0.007,0.018,0.450091177238558
"TDRD1",1.20879432805184e-05,0.875684579104002,0.016,0.007,0.455207768057762
"C2orf88",1.23896514368827e-05,-0.364987504567233,0.009,0.016,0.466569493810129
"SELENOS",1.24880963020238e-05,0.277595262058136,0.383,0.352,0.470276730541612
"URGCP",1.27137556145603e-05,-0.328502554058578,0.111,0.134,0.478774608933111
"SMC4",1.278641391993e-05,-0.372558726306003,0.137,0.162,0.481510775396724
"IRF7",1.3060141201797e-05,-0.822200674282293,0.193,0.226,0.491818797377273
"CD302",1.30845337237802e-05,0.560752531840107,0.092,0.065,0.492737370970115
"EED",1.33010176401309e-05,-0.421192214764377,0.073,0.086,0.50088972229205
"ALOX15B",1.33819221133629e-05,0.762557795182579,0.074,0.046,0.503936422945021
"NDRG1",1.34002787895415e-05,0.760365377550879,0.259,0.221,0.504627698656553
"MAFF",1.34681197278403e-05,0.510026709542911,0.136,0.11,0.50718245271101
"ANPEP",1.36248318484228e-05,0.35585980795187,0.084,0.076,0.513083917747906
"CCL20",1.39180820950743e-05,-0.684731677737378,0.004,0.012,0.524127135536308
"CD200",1.40304218111178e-05,-0.532824579584011,0.016,0.026,0.528357624563074
"AC064807.1",1.41123887141379e-05,1.15301291877293,0.096,0.075,0.531444334197003
"AQP5",1.41527161844615e-05,1.55009609830264,0.048,0.029,0.53296298607445
"CHID1",1.41746781899749e-05,0.351297469505914,0.307,0.266,0.533790031278073
"SCGB2A1",1.43550180479758e-05,-0.569234690702638,0.047,0.067,0.540581269650672
"TRAF3",1.44457196687607e-05,-0.844624559670792,0.047,0.067,0.54399691128619
"MMP11",1.45487538115779e-05,-1.61738544156113,0.025,0.045,0.547876971036402
"TSPAN6",1.46853678223307e-05,0.542986054483044,0.185,0.154,0.553021581453329
"AC020907.1",1.49666359837827e-05,-0.320490459018004,0.009,0.016,0.563613577877289
"TRIM7",1.49705644547105e-05,0.572837889117107,0.016,0.011,0.563761516235489
"TMEM18",1.50181930257343e-05,0.361492727390022,0.283,0.251,0.565555112963103
"AES",1.5105309979319e-05,-0.470371768643769,0.307,0.332,0.568835763201195
"PCSK1N",1.52860806512261e-05,0.419774963215543,0.114,0.084,0.575643225163871
"POLG2",1.54991436732216e-05,-0.457581199296212,0.064,0.078,0.583666752446178
"FOLH1",1.55509309390672e-05,-0.943968683492571,0.009,0.019,0.585616957303391
"CCDC88B",1.56766803552168e-05,-1.16295624714034,0.041,0.058,0.590352428816753
"SFXN5",1.57956815433487e-05,0.508130963937635,0.096,0.078,0.594833775559425
"ZIC1",1.59800314972472e-05,-0.42938371398809,0.066,0.09,0.601776026123336
"TAF11",1.60087115754527e-05,-0.278467859441645,0.198,0.222,0.602856060508399
"SPESP1",1.60098212315119e-05,0.682438326359907,0.061,0.035,0.602897847936274
"SMTN",1.61863518910017e-05,0.6467103562763,0.109,0.078,0.609545639511342
"HMGB3",1.62279566942766e-05,0.258141472226311,0.236,0.208,0.611112393193068
"PELI2",1.65138000164133e-05,-0.389632598276289,0.012,0.007,0.621876681018093
"IRAK1",1.67382290379491e-05,-0.487946311815246,0.127,0.162,0.630328229111089
"DROSHA",1.67390751925626e-05,-0.260249189301899,0.088,0.106,0.630360093601524
"MTERF1",1.6917273757962e-05,-0.741071049958347,0.053,0.073,0.637070695177333
"CXCR3",1.71113126708385e-05,-1.48706261502544,0.007,0.014,0.644377812558438
"PNCK",1.72425522479058e-05,-0.592983944666373,0.019,0.028,0.649320032551635
"ELOC",1.73454213058981e-05,0.34594226685123,0.483,0.443,0.653193875537511
"COMT",1.73982876932567e-05,0.292044873910809,0.439,0.398,0.65518471795266
"STARD10",1.75390622099828e-05,0.342859453139298,0.338,0.321,0.660486004703531
"KCNQ1",1.76337175857129e-05,0.296865228572368,0.015,0.009,0.664050536842778
"RHEX",1.77182307191757e-05,-0.79722215116941,0.023,0.029,0.667233132422717
"EBF4",1.77445625969481e-05,0.565640851657206,0.082,0.059,0.66822473827587
"FAM78B",1.78422100277012e-05,-0.875076394385346,0.005,0.011,0.67190194522317
"ITPR3",1.78586653348313e-05,-0.600894001283836,0.102,0.131,0.672521619179077
"RASA4",1.79310306322174e-05,-1.06161586403205,0.022,0.035,0.675246751548042
"PYGB",1.7934617836726e-05,-0.498550519062939,0.177,0.21,0.675381838495428
"SLC25A18",1.82108149612384e-05,1.08568572279207,0.012,0.004,0.685782869810317
"PNPLA3",1.82957857714184e-05,1.07997578980968,0.029,0.015,0.688982700580072
"AGT",1.86698050681928e-05,0.590935871273775,0.051,0.026,0.703067519258004
"PCSK1",1.92828611085376e-05,-1.74516129472641,0.019,0.029,0.726153983625308
"RBL1",1.93580525938043e-05,-0.557916181924711,0.034,0.045,0.728985544577484
"CLDN9",1.93600339069268e-05,-2.85561980873325,0.006,0.013,0.72906015686705
"CUX2",1.93727606802562e-05,1.01206846562021,0.01,0.002,0.729539421697089
"CTSS",1.96670529845235e-05,-0.912918736009763,0.05,0.069,0.740621881291187
"AC004687.1",1.97643790050381e-05,-2.77254922311479,0.003,0.01,0.744286984571726
"RSF1",2.00114511434657e-05,0.516094859091148,0.353,0.321,0.753591227160631
"CYP2B6",2.00643119707489e-05,-1.06875644730091,0.012,0.02,0.755581860194461
"GLRB",2.00922564058794e-05,0.698358935089592,0.055,0.036,0.756634191732606
"RFTN1",2.00964804508728e-05,-0.974889467278084,0.022,0.04,0.756793260818968
"PPP1R18",2.01293751953614e-05,-0.630391310969572,0.092,0.111,0.758032011106921
"LINC01235",2.0448513812847e-05,-0.810683069569199,0.013,0.028,0.770050133164191
"MS4A1",2.05125094261496e-05,-3.54222428355513,0.002,0.01,0.772460079969941
"CALML3",2.07936492608162e-05,0.520833705189228,0.038,0.023,0.783047243863816
"ANKRD49",2.08053815746459e-05,-0.520375307223507,0.109,0.128,0.783489059338014
"AC022509.1",2.1010742893946e-05,-0.264151870766575,0.009,0.014,0.791222555900219
"ABCA7",2.11400184925087e-05,-1.6955628366001,0.049,0.066,0.796090816390893
"POLR2C",2.11930237991298e-05,0.269270131824992,0.236,0.204,0.798086890227629
"RAB34",2.14004907942936e-05,0.281085825425362,0.235,0.207,0.805899682331509
"C6orf141",2.16154828446273e-05,-0.676509207593367,0.059,0.088,0.813995852962974
"HIST1H3H",2.16540534969414e-05,-0.503581134071109,0.049,0.072,0.815448346587819
"SERP2",2.19665871546487e-05,0.696534178014415,0.046,0.03,0.827217739069761
"MAP3K9",2.2262411750898e-05,-0.608898309273663,0.028,0.042,0.838357901715316
"PTN",2.23356629680944e-05,0.697285847400454,0.056,0.04,0.841116396052499
"SLC25A23",2.23633773417299e-05,-0.366961131785802,0.081,0.105,0.842160063934864
"NFE2L3",2.29879020469044e-05,-0.50120907864433,0.028,0.045,0.865678415282327
"MORN2",2.33339910462719e-05,0.368617954784886,0.229,0.19,0.878711434820505
"LINC01659",2.37719725776322e-05,1.63395144088134,0.022,0.009,0.895204943328475
"SLC16A4",2.37730030649197e-05,0.367802236703132,0.037,0.025,0.895243749418748
"ACAA1",2.3938599869882e-05,0.258354522639484,0.285,0.249,0.901479793900016
"IKBKE",2.39967802660126e-05,-0.924905721025931,0.048,0.068,0.903670751257501
"SULT2B1",2.40071309077589e-05,0.263001263959317,0.119,0.097,0.904060535724384
"MSRB3",2.45553422909154e-05,-0.652681561373666,0.035,0.052,0.924705079991292
"KCNQ5",2.46062951696937e-05,1.19561725044471,0.027,0.012,0.926623863500327
"AC093627.4",2.50073970614582e-05,-0.670527366112307,0.014,0.026,0.941728558540393
"SLC26A3",2.52507944259579e-05,2.33346481186846,0.018,0.009,0.950894416492724
"SERPINB5",2.52964884738279e-05,-0.557253202864179,0.064,0.088,0.952615162947412
"APCDD1",2.53582794678572e-05,-0.927257341979653,0.012,0.022,0.954942088200565
"MZT2B",2.55788899752267e-05,0.251159536624714,0.406,0.373,0.963249838687086
