"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CXCR2",5.81211727643595e-12,-0.374649723856717,0.259,0.128,1.37665809809662e-07
"YPEL4",5.86504214582058e-12,-3.01750473002581,0.029,0.111,1.38919388265906e-07
"ELOVL2",5.93280532710876e-12,-2.19242369241319,0.093,0.198,1.40524426977898e-07
"TDRD7",5.9421265232489e-12,0.5592956843001,0.262,0.137,1.40745208829673e-07
"CDC25A",5.9851795563514e-12,1.45731546748267,0.114,0.035,1.41764962971739e-07
"DNAJB7",5.99206768638622e-12,-0.462334710338171,0.308,0.159,1.41928115219744e-07
"EPB41L1",6.0062149514722e-12,0.79135847549977,0.21,0.096,1.4226320734057e-07
"PEX2",6.07631572258463e-12,0.561612035824398,0.715,0.543,1.4392361420514e-07
"RPS6KB2",6.09006423401884e-12,0.491726370463278,0.507,0.335,1.4424926144697e-07
"DNASE2",6.15111342646207e-12,-1.27133011525243,0.527,0.567,1.45695272619181e-07
"STARD4-AS1",6.2178693458929e-12,1.08402037348176,0.184,0.081,1.47276453326819e-07
"ANAPC13",6.31585298775619e-12,0.611212846842444,0.598,0.453,1.49597293867993e-07
"CD3EAP",6.3510674567155e-12,0.307352063055075,0.886,0.717,1.50431383779763e-07
"MPP3",6.43853920486456e-12,1.24672577177297,0.13,0.045,1.52503239606422e-07
"MRPS5",6.44297948822267e-12,0.496681197648021,0.632,0.497,1.52608412158042e-07
"BCL2L13",6.44457735835247e-12,-0.876540029669013,0.548,0.624,1.52646259309937e-07
"WIBG",6.46544997696287e-12,1.09273828327892,0.337,0.206,1.53140648154343e-07
"HIST1H2BF",6.47498334536291e-12,0.631944711578861,0.118,0.037,1.53366455518266e-07
"PCNA",6.4832751946592e-12,0.404001594806933,0.618,0.488,1.53562856260698e-07
"IMP4",6.53298966284844e-12,0.451297413627816,0.648,0.486,1.54740393154228e-07
"TICRR",6.54163762920999e-12,1.51852458770519,0.118,0.038,1.54945228885468e-07
"CD79B",6.55129666211526e-12,0.487769518827622,0.168,0.07,1.55174012738862e-07
"C1QTNF6",6.73303269066086e-12,0.631225519762768,0.707,0.505,1.59478612310993e-07
"C19orf25",6.80546772531244e-12,0.46706430414423,0.398,0.24,1.6119430854175e-07
"C10orf32-AS3MT",6.99351609618545e-12,0.75716650394167,0.224,0.108,1.65648422254249e-07
"MTBP",7.08048677170682e-12,0.635329361674013,0.219,0.103,1.67708409674648e-07
"COQ3",7.08641046365243e-12,0.912824026685786,0.227,0.111,1.67848718242071e-07
"IL2RA",7.21921632365688e-12,0.69205129757241,0.324,0.167,1.70994357842137e-07
"PLA2G7",7.32405490457726e-12,1.87314900671138,0.132,0.045,1.73477564469817e-07
"LOC100506834",7.43072984235303e-12,-0.438774369383712,0.55,0.333,1.76004267045974e-07
"DZIP1",7.44747696570574e-12,0.377259648264682,0.416,0.245,1.76400939409706e-07
"TP53BP2",7.48293796705642e-12,0.559814490774928,0.462,0.294,1.77240868687698e-07
"LOC100287036",7.51757568418871e-12,0.285838980044459,0.233,0.109,1.78061297655694e-07
"EIF1AX",7.77637551230652e-12,0.416091139537406,0.811,0.697,1.84191230384492e-07
"POM121C",7.84287560223554e-12,0.43869594427353,0.566,0.399,1.85766351514551e-07
"NHLRC1",7.86956184744358e-12,0.674559783135784,0.25,0.125,1.86398441918549e-07
"STARD3NL",7.88272843184287e-12,0.557264452358698,0.554,0.406,1.8671030563663e-07
"CCDC170",8.01898786992325e-12,-0.612454925911467,0.445,0.246,1.89937746687002e-07
"CD97",8.01913711864407e-12,-0.974467485804577,0.267,0.393,1.89941281792203e-07
"MED17",8.19913170005299e-12,0.676431713551262,0.497,0.329,1.94204633447455e-07
"ADAM33",8.21308850173863e-12,2.44784620495587,0.195,0.087,1.94535214252181e-07
"CHAC1",8.23181892975601e-12,0.612271007042768,0.142,0.052,1.94978863170201e-07
"TRUB1",8.29790866886254e-12,0.728196458521919,0.298,0.164,1.96544264730678e-07
"PTPMT1",8.39976069058682e-12,-0.973516220027426,0.446,0.564,1.98956731717239e-07
"GEMIN8",8.40083722944077e-12,0.481225820260881,0.918,0.736,1.98982230616534e-07
"ARL11",8.46812690561211e-12,-0.529260312915561,0.664,0.432,2.00576053886328e-07
"GATAD2A",8.56076249135716e-12,0.502739715298181,0.611,0.45,2.02770220370286e-07
"FAM35A",8.63184105072187e-12,1.09620784509946,0.256,0.133,2.04453787127398e-07
"RUFY2",8.6326583498945e-12,0.433574242856994,0.419,0.256,2.04473145675601e-07
"CRTC2",8.68246744404756e-12,0.587470263685685,0.474,0.316,2.0565292387971e-07
"ROBO2",8.78320200015689e-12,1.27291465984991,0.138,0.051,2.08038922575716e-07
"SNX27",8.91603543132085e-12,0.410849949647613,0.936,0.839,2.11185215226266e-07
"SLC15A3",8.99926991792706e-12,3.0434710522195,0.115,0.039,2.1315670727602e-07
"CNOT10",9.12436342387878e-12,0.578142805595752,0.567,0.397,2.16119672057993e-07
"SUMO1",9.13535813260141e-12,0.466419275743599,0.83,0.743,2.16380092728797e-07
"POU6F1",9.19524108133567e-12,-0.326500749873716,0.297,0.153,2.17798480252517e-07
"ZNF226",9.208118547922e-12,0.497399380609436,0.32,0.181,2.1810349592608e-07
"C8orf33",9.33197049676714e-12,0.575468717173498,0.773,0.655,2.21037053186427e-07
"FTSJ2",9.40628160506171e-12,0.685923343705621,0.446,0.303,2.22797186097492e-07
"FLII",9.40646081492596e-12,0.429081896911503,0.608,0.437,2.22801430862336e-07
"PAK1",9.45599514788636e-12,0.705385234504238,0.353,0.215,2.23974701072836e-07
"IER2",9.51788389034964e-12,-1.25642351356991,0.652,0.67,2.25440597826822e-07
"CNOT2",9.60637273610672e-12,0.468917926041319,0.676,0.524,2.27536544627424e-07
"TERF2IP",9.61957301968148e-12,-0.787112700655284,0.442,0.558,2.27849206544175e-07
"TMEM2",9.67819589280256e-12,-1.74868844876506,0.267,0.38,2.29237747916921e-07
"KDM6B",9.7401993273889e-12,0.780977728552557,0.356,0.205,2.30706361268533e-07
"RPN1",9.76492752078437e-12,-0.515933189213492,0.792,0.829,2.31292073257299e-07
"FGL2",9.87378473439869e-12,-0.832066558425931,0.352,0.192,2.33870465218967e-07
"ANKZF1",9.88525019708558e-12,0.567043749550203,0.469,0.311,2.34142036168169e-07
"LAMTOR2",9.90318390347189e-12,0.324708729927686,0.766,0.654,2.34566813937635e-07
"MAN2B2",9.92906863556315e-12,-1.06592655246225,0.285,0.412,2.35179919701949e-07
"NCS1",1.01273003677648e-11,0.670600590695059,0.183,0.079,2.39875236510878e-07
"EGFL7",1.01859692082666e-11,0.93800388127574,0.21,0.101,2.41264866667002e-07
"FAM96A",1.02217030722659e-11,0.472493018536593,0.692,0.587,2.4211125896969e-07
"DNMBP",1.02538918861602e-11,1.18179069925697,0.196,0.091,2.42873683215589e-07
"RPS13",1.04510479597763e-11,0.324806961538604,0.982,0.992,2.47543521975261e-07
"CP",1.04772645549133e-11,-3.95368431318279,0.028,0.107,2.48164488247675e-07
"FGF12",1.06902324010501e-11,1.51609515070882,0.102,0.029,2.53208844651272e-07
"DDX55",1.06960384888944e-11,0.475572581771045,0.619,0.444,2.53346367647953e-07
"RARS2",1.07171681888568e-11,0.719317681512766,0.497,0.349,2.53846845721262e-07
"KCNQ1OT1",1.09682040286415e-11,-0.510524742680014,0.999,0.996,2.59792880622404e-07
"MRPL30",1.11021786200757e-11,0.459501647762459,0.862,0.69,2.62966202795112e-07
"TALDO1",1.11639635490902e-11,-0.572336848577016,0.756,0.818,2.64429640623749e-07
"SUGT1",1.12713064662307e-11,0.579453188737976,0.632,0.481,2.6697216495914e-07
"VAMP5",1.15872176637676e-11,-1.31955906178726,0.21,0.334,2.74454837584e-07
"SNHG16",1.17446013735332e-11,0.338219885475846,0.984,0.938,2.78182628133507e-07
"CCDC144A",1.177376172554e-11,0.362028060364859,0.299,0.158,2.7887332023114e-07
"PLSCR3",1.19108579849311e-11,0.878690030257578,0.342,0.208,2.82120582231079e-07
"HOXC10",1.20393559612497e-11,0.829787494360434,0.408,0.258,2.85164185298161e-07
"AMER1",1.21215849310465e-11,1.37271694820069,0.15,0.059,2.87111860676766e-07
"IPCEF1",1.21769829715872e-11,-0.781135192900437,0.396,0.219,2.88424018665014e-07
"SNAP29",1.22006724375393e-11,0.49135094047154,0.897,0.738,2.88985127355556e-07
"FUZ",1.23070796996681e-11,0.615039264443765,0.365,0.215,2.91505489766338e-07
"ZNF93",1.23911945263551e-11,1.56261076992551,0.24,0.123,2.93497833551247e-07
"KRBA2",1.2458079274551e-11,0.406691817669313,0.288,0.154,2.95082065697014e-07
"CEP95",1.25229694002718e-11,0.592539187702229,0.49,0.342,2.96619053214838e-07
"HSH2D",1.26324335348681e-11,-0.674509726367314,0.556,0.327,2.99211820706886e-07
"SF3B3",1.28583948922332e-11,0.590780344689628,0.932,0.832,3.04563941417435e-07
"HSD17B1",1.28612836343681e-11,0.491207203436454,0.341,0.197,3.04632364163643e-07
"RPAP1",1.296850113462e-11,0.683452809065908,0.495,0.356,3.07171917874608e-07
"CENPK",1.30325110063118e-11,1.02519835849855,0.245,0.127,3.08688055695502e-07
"CEBPD",1.32828018421222e-11,-1.11183762016269,0.114,0.229,3.14616444432507e-07
"AFG3L2",1.33848421567812e-11,0.618745125914028,0.605,0.462,3.1703337132552e-07
"ZNF417",1.34037619540287e-11,0.390460345025179,0.68,0.464,3.17481505643123e-07
"MTSS1",1.35678419509238e-11,0.412376737855135,0.411,0.254,3.21367904449582e-07
"TADA1",1.36090702429782e-11,0.914020828168207,0.412,0.269,3.22344437775183e-07
"TFIP11",1.37194352319551e-11,0.587862701435867,0.555,0.395,3.24958542904089e-07
"FLT1",1.37614641208294e-11,-0.662495416193678,0.554,0.336,3.25954039165965e-07
"C1orf63",1.37816152864685e-11,-0.970810405742478,0.412,0.521,3.26431339675292e-07
"HK1",1.383255395631e-11,0.552664886380153,0.518,0.376,3.27637873009158e-07
"TPCN2",1.41471808804864e-11,-1.26431679773948,0.457,0.291,3.35090126335202e-07
"DDX3Y",1.42058903425044e-11,-0.949750260948585,0.273,0.397,3.3648071865256e-07
"KIAA0825",1.42964289327651e-11,-0.366774101905684,0.579,0.357,3.38625215701473e-07
"LRRC20",1.4320586696852e-11,0.600648614045737,0.141,0.051,3.39197416501635e-07
"UBAP1",1.44152222704312e-11,0.493808711705252,0.57,0.399,3.41438954697434e-07
"TMSB15B",1.44198641618639e-11,0.992036332133599,0.149,0.058,3.41548902537908e-07
"TMEM9",1.44855059328771e-11,0.554413364610863,0.73,0.623,3.43103693526127e-07
"EARS2",1.4489891496999e-11,0.776660161880897,0.367,0.223,3.43207569997918e-07
"HIST2H2BC",1.45464347368202e-11,0.676156273581491,0.202,0.094,3.44546853176322e-07
"PDE6G",1.47728038480908e-11,1.20600887413,0.122,0.041,3.49908631945879e-07
"PARP4",1.48661836930316e-11,-1.02987335937858,0.336,0.453,3.52120426953147e-07
"MYO19",1.49232840068182e-11,0.611951835392394,0.535,0.37,3.53472904985495e-07
"UBE2Z",1.51234601118942e-11,-0.941741165666935,0.341,0.465,3.58214276210327e-07
"CARKD",1.51771593564313e-11,0.347323986372556,0.442,0.282,3.59486196516432e-07
"KTN1",1.52262875497312e-11,-0.593919388095742,0.658,0.738,3.60649846902933e-07
"AKR7L",1.53850244312232e-11,0.375073930543023,0.158,0.062,3.64409688677953e-07
"VPS13A",1.5544151732853e-11,-1.29029830285356,0.328,0.443,3.68178777944356e-07
"AAAS",1.59094109814171e-11,0.646340749285609,0.513,0.369,3.76830308505845e-07
"TMEM106B",1.59374236514699e-11,-0.720215038743091,0.433,0.554,3.77493816608715e-07
"DOCK1",1.60288034020305e-11,0.698042655987931,0.399,0.248,3.79658237380495e-07
"GPR4",1.61306438525988e-11,1.16832798385582,0.227,0.109,3.82070430292654e-07
"SEC31A",1.63006100089572e-11,0.478219648463722,0.845,0.766,3.86096248672161e-07
"LOC100506190",1.64185666876657e-11,-1.1689121452098,0.88,0.821,3.8889017056405e-07
"DKC1",1.6532030183792e-11,0.423813313816557,0.673,0.521,3.91577666933298e-07
"MAGEA6",1.66534099182065e-11,0.661359903146664,0.606,0.463,3.94452667322638e-07
"CBR1",1.66877056587936e-11,-0.610087899881274,0.645,0.714,3.95264996234185e-07
"SGK494",1.6927135003986e-11,0.862080447850167,0.726,0.531,4.00936119704413e-07
"ICK",1.69642448433029e-11,0.485410905987602,0.639,0.445,4.01815103358473e-07
"MARK4",1.69803001202537e-11,0.79320845572941,0.19,0.086,4.02195388648329e-07
"CTNNAL1",1.69818290717044e-11,-0.509969365660152,0.372,0.51,4.0223160339239e-07
"HOXA3",1.70509304407083e-11,1.0376420167969,0.161,0.066,4.03868338418616e-07
"RNF26",1.72766749169497e-11,1.08586170658112,0.33,0.205,4.09215322082871e-07
"FAM175A",1.75082319240354e-11,0.515773889432886,0.325,0.187,4.14699981352702e-07
"LUC7L",1.75766869536586e-11,0.598969882531836,0.576,0.412,4.16321407184358e-07
"SNHG3",1.76936081839245e-11,0.681380395426142,0.695,0.593,4.19090803444437e-07
"RREB1",1.77465302352543e-11,0.562228143934225,0.544,0.395,4.20344315152234e-07
"PSMC3IP",1.78086483052483e-11,0.890814543838086,0.23,0.116,4.21815643758112e-07
"NPTXR",1.79116161102e-11,-0.309111717717426,0.442,0.251,4.24254539186197e-07
"ASB8",1.79176904593828e-11,0.255896433218769,0.792,0.581,4.2439841622094e-07
"PPP2R2D",1.79807574077076e-11,0.620161117741835,0.179,0.079,4.25892219958963e-07
"BAIAP2",1.83217446731743e-11,-0.695634736915876,0.612,0.709,4.33968844328807e-07
"CLPP",1.83908829297843e-11,0.427584294872342,0.592,0.428,4.3560645307487e-07
"MURC",1.84516605939624e-11,1.35747025187162,0.192,0.086,4.37046032828593e-07
"SLC35E2B",1.87481547006784e-11,0.598116491992382,0.612,0.459,4.44068792240268e-07
"LOC155060",1.8870068881721e-11,-2.76609848072319,0.262,0.356,4.46956451532444e-07
"FLJ27354",1.89117409404389e-11,-1.70513759494249,0.062,0.156,4.47943495915235e-07
"B3GAT3",1.89601740575461e-11,-0.637765528688312,0.561,0.629,4.49090682727037e-07
"ACADM",1.90248621435356e-11,0.660909964689147,0.584,0.446,4.50622884731785e-07
"CDH17",1.91873574581116e-11,-1.37653799500369,0.238,0.115,4.54471748752831e-07
"IWS1",1.95011617636405e-11,0.633145706262385,0.582,0.439,4.6190451753359e-07
"SLC39A6",1.98109769834384e-11,-0.655931620354074,0.585,0.681,4.69242800829723e-07
"MGST2",2.00276324294168e-11,0.869665721886563,0.308,0.18,4.74374501723167e-07
"NDUFC1",2.00686909498036e-11,-0.492611677578431,0.682,0.784,4.75347013837049e-07
"SNHG8",2.01245103543862e-11,0.537123683122534,0.725,0.597,4.76669152253992e-07
"CD2BP2",2.02201410903056e-11,0.51115795549858,0.685,0.539,4.78934261864979e-07
"TMEM43",2.04477865791838e-11,-0.85776568159491,0.505,0.588,4.84326272914547e-07
"LRRC61",2.05095496440736e-11,0.7080619781185,0.113,0.036,4.85789192869528e-07
"NUP133",2.06393450038649e-11,0.804674439835313,0.509,0.353,4.88863525761544e-07
"SOSTDC1",2.06667203293207e-11,2.0739376956468,0.155,0.065,4.89511937720291e-07
"SYNE1",2.08838861226318e-11,-1.3490135624115,0.228,0.347,4.94655726700657e-07
"C14orf93",2.09285352886405e-11,0.831834798001708,0.223,0.112,4.95713286846738e-07
"ABLIM3",2.10176898571515e-11,-1.27515018697338,0.082,0.188,4.97825001956491e-07
"CBX8",2.10694308073345e-11,0.667257527844643,0.269,0.148,4.99050538102526e-07
"LOC100190940",2.11092037624957e-11,-0.335544542904774,0.469,0.275,4.99992600318473e-07
"NMRK1",2.12437240437756e-11,-1.64434861540617,0.194,0.311,5.03178847700868e-07
"FAM83E",2.12447088173412e-11,0.389811816545004,0.322,0.175,5.03202173047543e-07
"GSG2",2.16597730040563e-11,2.07922619080917,0.132,0.049,5.13033383374079e-07
"ZNF764",2.17777895957355e-11,0.567627400080041,0.413,0.258,5.1582872436459e-07
"ULBP1",2.18483839939649e-11,0.716567400476901,0.247,0.122,5.17500823281052e-07
"TMIGD2",2.18523972734671e-11,0.30477881755747,0.262,0.133,5.17595881819341e-07
"C7orf41",2.20636076575205e-11,0.647166562426167,0.263,0.138,5.22598610976031e-07
"GPR125",2.20762842663916e-11,0.926072875421503,0.275,0.146,5.2289886913375e-07
"RRN3P1",2.22296087101185e-11,1.50137682231886,0.135,0.05,5.26530511907866e-07
"YARS",2.25425188525827e-11,0.421241076529593,0.634,0.453,5.33942101542274e-07
"SYF2",2.26262937720738e-11,0.554712263807498,0.722,0.577,5.35926394285341e-07
"BPHL",2.26862371647374e-11,0.355597264920743,0.548,0.379,5.37346213483969e-07
"ELOF1",2.2771301432356e-11,0.681318228650147,0.606,0.469,5.39361045726784e-07
"ZNF410",2.30580838601826e-11,0.278018517560514,0.612,0.418,5.46153774312286e-07
"TCP1",2.34105851819188e-11,0.649763220265764,0.799,0.717,5.54503120618929e-07
"EYA3",2.34205964232328e-11,0.478752872349332,0.92,0.791,5.54740246880692e-07
"SELT",2.34873206395314e-11,-0.623565247577326,0.573,0.671,5.5632067666794e-07
"IGF2BP3",2.35282737446598e-11,0.575986392077807,0.238,0.121,5.57290691916013e-07
"LIN28A",2.36116724901936e-11,0.879127861748323,0.744,0.525,5.59266074602726e-07
"HMGB2",2.36871968926174e-11,1.39252341072351,0.365,0.246,5.61054945598536e-07
"ODF2",2.38068174752032e-11,0.748332296456993,0.422,0.277,5.63888278717663e-07
"PQLC3",2.38517774965672e-11,-0.99384587710837,0.256,0.388,5.64953201783692e-07
"PSMD7",2.40394746835292e-11,0.666522177799401,0.719,0.596,5.69398997354073e-07
"FANCI",2.45496132575996e-11,0.890114065061466,0.326,0.199,5.81482139619504e-07
"ZNF326",2.53076084042381e-11,0.423452724938491,0.525,0.381,5.99436012662783e-07
"HSF2",2.54313682633952e-11,0.534464194359822,0.331,0.198,6.02367388686779e-07
"HOTAIRM1",2.55458820596175e-11,1.41843421352593,0.195,0.094,6.05079762464101e-07
"ZNF512",2.5584556060719e-11,0.373751082064426,0.456,0.3,6.0599579485419e-07
"C4B",2.55945530016884e-11,-1.38055423615228,0.081,0.184,6.06232582397992e-07
"C4B-2",2.55945530016884e-11,-1.38055423615228,0.081,0.184,6.06232582397992e-07
"SCMH1",2.56245975910297e-11,0.616187715133031,0.44,0.284,6.0694421854113e-07
"GPR89A",2.60071064839282e-11,0.311645903937832,0.531,0.365,6.16004324178323e-07
"MFAP3L",2.65949001879765e-11,-1.29702160034836,0.088,0.195,6.29926805852412e-07
"THAP8",2.66194200639676e-11,0.769375096858151,0.216,0.106,6.30507583635138e-07
"CROCCP2",2.66481136716983e-11,0.49394482272875,0.388,0.234,6.31187220427846e-07
"C1orf159",2.71073809936945e-11,0.622927018373625,0.25,0.127,6.42065426216648e-07
"GTPBP8",2.75638615624493e-11,1.08184687187495,0.29,0.168,6.52877624968174e-07
"CENPT",2.76472470826358e-11,0.335313865319504,0.478,0.308,6.54852694399311e-07
"RSL24D1",2.81143720158977e-11,0.387878405207549,0.782,0.654,6.65917015568553e-07
"UCK1",2.81810912871276e-11,0.615426914047572,0.37,0.233,6.67497328226905e-07
"PPAP2B",2.93191611040953e-11,1.13553871476601,0.156,0.064,6.94453649911602e-07
"DYNC1I2",2.95030787871707e-11,0.27947819190935,0.783,0.607,6.98809924152926e-07
"CCDC23",2.95309835962874e-11,0.979051353172929,0.356,0.218,6.99470877461662e-07
"TTC38",2.95591419282941e-11,0.452813453670514,0.348,0.206,7.00137835713573e-07
"XRN2",2.96267983408203e-11,0.528225062213626,0.761,0.624,7.01740345500669e-07
"EPS15L1",2.97928314686355e-11,0.312461735376919,0.496,0.324,7.056730061661e-07
"CHAMP1",2.99483235735981e-11,1.14365549690626,0.299,0.174,7.09355992164245e-07
"ZNF79",3.039683447658e-11,0.578927370958607,0.195,0.09,7.19979421412274e-07
"TSTD2",3.0437695740176e-11,0.651437988259418,0.336,0.197,7.20947261301809e-07
"LRP5L",3.05734882738353e-11,1.23476101251282,0.112,0.036,7.24163643254062e-07
"SLC2A13",3.07052303764705e-11,-1.99131085110891,0.131,0.241,7.2728408669708e-07
"GMNN",3.07332606016107e-11,0.625444794632459,0.458,0.325,7.27948010609751e-07
"DDX6",3.11281698593544e-11,0.616842240938919,0.789,0.712,7.37301831288669e-07
"C1orf43",3.14505222374252e-11,0.283503284380087,0.905,0.84,7.44937069715654e-07
"SMYD3",3.15449906711864e-11,1.40617230297766,0.475,0.336,7.4717464903772e-07
"A1CF",3.18632553015219e-11,-0.318756467170373,0.223,0.104,7.54713065071849e-07
"NOL11",3.19680181589659e-11,0.672060993568033,0.575,0.447,7.57194478113267e-07
"MSL3",3.25308681692632e-11,0.722021577600105,0.356,0.221,7.70526143457169e-07
"C8orf31",3.25651990200516e-11,0.51312708384799,0.315,0.173,7.71339303988941e-07
"YTHDF2",3.31526392089763e-11,0.387011535712783,0.807,0.716,7.85253412303813e-07
"TMEM123",3.31612941457091e-11,-0.773481684047692,0.481,0.574,7.85458413135266e-07
"ZNF702P",3.32047607914559e-11,-2.11981499871716,0.324,0.171,7.86487964106423e-07
"ERCC1",3.35080496367155e-11,0.312186974396207,0.832,0.663,7.93671663695244e-07
"GSTK1",3.35676037935196e-11,-0.430931613769386,0.733,0.779,7.95082263453305e-07
"GORAB",3.36844353123242e-11,0.871929672736422,0.349,0.217,7.97849534807711e-07
"DLD",3.39193013572357e-11,0.396321670988155,0.708,0.572,8.03412571947485e-07
"TTI1",3.42590629876362e-11,0.764415322733142,0.432,0.291,8.11460165925152e-07
"TROVE2",3.4649965178178e-11,0.414444275806585,0.821,0.661,8.20719075210323e-07
"GPCPD1",3.47230852896968e-11,0.43089253200935,0.331,0.19,8.22450998171757e-07
"C1orf109",3.49787574653595e-11,0.759579178879358,0.389,0.247,8.28506849324504e-07
"LOC286190",3.5649703918749e-11,-0.283461729717287,0.607,0.376,8.4439888701949e-07
"GLO1",3.57109902273515e-11,0.381906468910773,0.754,0.643,8.45850514525047e-07
"PLIN5",3.63698295838257e-11,0.253273824849118,0.419,0.245,8.61455783522496e-07
"DNAJA2",3.63731972825631e-11,0.503289926800606,0.676,0.515,8.61535550834788e-07
"LOC100129480",3.64335387941255e-11,-0.398438546202315,0.503,0.298,8.62964799877655e-07
"PRKACA",3.67436438925113e-11,0.911743143969065,0.245,0.128,8.70309949238021e-07
"NCOA5",3.67610194617518e-11,0.568782640647611,0.336,0.198,8.70721506971053e-07
"RBBP5",3.68276576533902e-11,0.252008814896453,0.887,0.747,8.722998991782e-07
"EDC3",3.69431391636291e-11,0.536962939129326,0.508,0.354,8.75035194229719e-07
"DTX3",3.72993354466332e-11,0.991780155025661,0.204,0.098,8.83472059388954e-07
"SRRM2-AS1",3.73449719684097e-11,-0.477461396813264,0.628,0.376,8.84553006043751e-07
"ECE2",3.75060797049475e-11,0.624960722159705,0.223,0.111,8.88369003891385e-07
"RBMS3",3.75185126063365e-11,-0.870107615128677,0.326,0.461,8.88663489593686e-07
"BCAP31",3.77202448256206e-11,-0.345396060770786,0.807,0.857,8.9344171893965e-07
"SLC22A20",3.79582120609659e-11,1.00824888581569,0.179,0.078,8.99078210876038e-07
"ST3GAL6",3.79931458742086e-11,-0.429482100468927,0.68,0.744,8.99905653176505e-07
"COMTD1",3.81539603384839e-11,0.45225966395596,0.185,0.083,9.03714704577331e-07
"GBF1",3.83204636827785e-11,0.607383451646051,0.56,0.414,9.07658502790292e-07
"RABL2B",4.0314139540102e-11,0.741663593757446,0.495,0.343,9.54880709146856e-07
"KSR1",4.04492611666905e-11,0.598926846020667,0.101,0.029,9.58081199994231e-07
"PDHA1",4.14732385209221e-11,0.520284492740494,0.756,0.634,9.82335127606561e-07
"PRMT5",4.18608982629917e-11,0.336208326780772,0.589,0.428,9.91517236257221e-07
"ZMYND8",4.33352470310975e-11,-0.62609035260493,0.59,0.692,1.02643866117858e-06
"MYOM3",4.33775193306996e-11,-0.265693930185392,0.154,0.061,1.02743992286695e-06
"TTC28",4.38313329583124e-11,0.409675273878758,0.48,0.321,1.03818895245059e-06
"WRAP73",4.39748297874966e-11,0.729203165825072,0.396,0.255,1.04158781834664e-06
"BAAT",4.4034508601595e-11,1.72816138839104,0.159,0.068,1.04300137073738e-06
"PLEKHG6",4.4299474876552e-11,0.681219717659043,0.211,0.1,1.04927736192601e-06
"TCOF1",4.43240367407645e-11,0.540309093542754,0.518,0.374,1.04985913424175e-06
"FAM86A",4.47959663200931e-11,0.560653980351693,0.338,0.202,1.06103725825772e-06
"RIT1",4.50019643138415e-11,0.622077844421843,0.6,0.458,1.06591652673765e-06
"LOC646762",4.50220175361525e-11,0.475797414111335,0.6,0.431,1.06639150736131e-06
"TRAIP",4.51763797504405e-11,0.422230472285397,0.159,0.067,1.07004773076893e-06
"CENPE",4.57970626977574e-11,0.689451953855534,0.158,0.065,1.08474922705908e-06
"AAR2",4.61421981788364e-11,0.500061021575424,0.535,0.388,1.09292410606392e-06
"LTV1",4.62482210287471e-11,0.526174133617226,0.446,0.304,1.0954353632869e-06
"DHX34",4.63489143264164e-11,0.464233759502701,0.332,0.191,1.0978203847355e-06
"CASP6",4.72398729125908e-11,0.312664078189772,0.583,0.381,1.11892362980763e-06
"DNALI1",4.7293230111292e-11,0.63093431383436,0.165,0.07,1.12018744841606e-06
"SLC41A1",4.75749910128812e-11,0.450428823216443,0.433,0.289,1.1268612371311e-06
"ZNF814",4.8466886742238e-11,0.519735900577342,0.891,0.752,1.14798667937665e-06
"PSTK",4.88466356327063e-11,1.47027681251577,0.148,0.06,1.15698141159628e-06
"THAP10",4.9123504064294e-11,1.53254421438213,0.107,0.034,1.16353931726687e-06
"AKAP2",4.98079181667952e-11,0.671309531533923,0.401,0.26,1.17975034969871e-06
"WBP1L",5.01334571083911e-11,0.456035869459053,0.337,0.199,1.18746106506935e-06
"DSCR6",5.03747920404038e-11,-0.271948792442744,0.662,0.42,1.193177324269e-06
"PTOV1",5.03934189992889e-11,0.879336768503301,0.463,0.312,1.19361852241716e-06
"TDGF1",5.07986648810379e-11,-0.369039482244752,0.297,0.157,1.20321717637226e-06
"KIF24",5.13360422198662e-11,0.713595367817052,0.135,0.05,1.21594549601975e-06
"GSTTP2",5.15807020033448e-11,-0.279920568891721,0.636,0.399,1.22174050765123e-06
"UBE2V1",5.28151369520247e-11,0.560602413255087,0.844,0.779,1.25097933384566e-06
"LIPG",5.32092890115118e-11,1.86130378967896,0.115,0.039,1.26031521952667e-06
"CHN1",5.32980051786047e-11,-1.18544663079681,0.182,0.307,1.26241655066043e-06
"DLX1",5.37751971741332e-11,2.84529510236246,0.132,0.052,1.27371932026652e-06
"RCN3",5.4301896249511e-11,-0.736842554455115,0.285,0.147,1.28619471456592e-06
"COL24A1",5.4321835293689e-11,-2.13444287179351,0.03,0.108,1.28666699076632e-06
"GBA2",5.43471545268698e-11,0.658408766738622,0.328,0.194,1.28726670212344e-06
"VEPH1",5.54073526185558e-11,0.86544409721646,0.286,0.164,1.31237855412311e-06
"CFB",5.55509661496564e-11,-1.70585551959769,0.058,0.149,1.31578018422076e-06
"RBMS1",5.55517943008271e-11,0.792153818426699,0.547,0.414,1.31579979980939e-06
"LOC399715",5.65752983344044e-11,0.413059291371318,0.348,0.196,1.3400425163487e-06
"RLBP1",5.68376811504219e-11,-1.90260328986357,0.104,0.208,1.34625731572889e-06
"ELMO2",5.68634442350774e-11,0.266022205307078,0.532,0.365,1.34686754015204e-06
"IP6K2",5.73562234581133e-11,0.513471136811691,0.71,0.551,1.35853950882887e-06
"C18orf56",5.76168266239455e-11,1.69076557640966,0.133,0.051,1.36471215541477e-06
