"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TAF1",2.49962242131899e-07,0.506298358227811,0.152,0.067,0.00533019485122062
"YBEY",2.5453574276629e-07,0.27754211660531,0.303,0.169,0.00542772017874838
"ATG4C",2.56166174502502e-07,0.798863058296677,0.112,0.042,0.00546248750509135
"ARHGEF40",2.57208305439686e-07,0.393266901060273,0.161,0.072,0.00548470990519587
"CCT2",2.5995258411854e-07,0.451910758601361,0.456,0.3,0.00554322890374375
"POFUT1",2.61782405337716e-07,0.466572884599347,0.155,0.069,0.00558224801142145
"F8A1",2.69575505414704e-07,-1.99478264916787,0.053,0.135,0.00574842807746316
"GDPD3",2.69718078823521e-07,-2.46563167117749,0.068,0.153,0.00575146831283277
"UBE2W",2.72183082038189e-07,-1.49068124280917,0.167,0.261,0.00580403204138234
"RNF123",2.72259629180148e-07,0.334549966660175,0.114,0.043,0.00580566433263747
"FADS3",2.7400897168598e-07,0.480029905271908,0.189,0.092,0.00584296731223183
"FAM229B",2.74498952942265e-07,0.427455286045514,0.117,0.045,0.00585341567254087
"PITPNB",2.75696137144101e-07,0.463675387575198,0.301,0.174,0.00587894442846081
"CENPW",2.76169991473648e-07,-2.09041508162599,0.068,0.153,0.00588904889818407
"USO1",2.77453768422423e-07,0.316536231558331,0.362,0.214,0.00591642415783974
"FBXO38",2.80216724170354e-07,0.611377659633432,0.146,0.064,0.00597534142620863
"COMMD3",2.80610130374286e-07,0.408364556137164,0.424,0.266,0.00598373042010127
"SF3A1",2.8097611223905e-07,0.526486613323807,0.205,0.103,0.00599153461738549
"NR2C1",2.81670339635062e-07,0.647477486357769,0.148,0.065,0.00600633832237806
"CABIN1",2.83244155960492e-07,0.973818515397748,0.129,0.053,0.00603989838170154
"ATP5J",2.88197158035162e-07,-0.599969639798481,0.746,0.794,0.0061455161979418
"NUBPL",2.88234151040515e-07,0.608756807211372,0.1,0.035,0.00614630503678794
"DDX10",2.91686840516493e-07,0.694362363647012,0.176,0.084,0.00621993018717369
"DOK4",2.9401579733244e-07,-2.04153498301406,0.114,0.203,0.00626959286231695
"SAP30",3.04158154856501e-07,-2.45227487858623,0.028,0.1,0.00648586849416004
"WNT10A",3.09557964409345e-07,-1.28550158045246,0.059,0.146,0.00660101403306487
"TAF13",3.11753201430195e-07,0.391097749215062,0.193,0.094,0.00664782526729747
"REEP6",3.12499941035486e-07,0.563639673938924,0.458,0.328,0.00666374874264071
"YPEL3",3.17288478218668e-07,-1.59905128811771,0.18,0.268,0.00676585950953487
"PHC3",3.26674426857824e-07,0.619358845338468,0.182,0.088,0.00696600547831624
"GNPTG",3.29166475256509e-07,0.25343104091171,0.271,0.149,0.0070191459183698
"DDX60",3.29733927525435e-07,0.925598953822454,0.123,0.05,0.00703124627055238
"SRSF7",3.32070360865809e-07,0.576156333206098,0.604,0.437,0.00708106837510251
"ASUN",3.35526231111496e-07,0.690962235748345,0.114,0.044,0.00715476135222153
"TEX30",3.37619234962571e-07,0.323093013605579,0.25,0.135,0.00719939256634186
"ODC1",3.37977033869282e-07,-1.31253418941412,0.28,0.362,0.00720702227022856
"ACTR3",3.41033221912443e-07,-0.647979763220705,0.43,0.509,0.00727219242406093
"DIDO1",3.41290833194097e-07,0.487130179450299,0.223,0.116,0.00727768572703093
"DDB1",3.41692350118556e-07,0.268309614947684,0.403,0.249,0.00728624767392809
"CCDC126",3.49411403578348e-07,0.667607225329317,0.159,0.072,0.0074508487699047
"AC091729.9",3.56264830156753e-07,1.01817830989718,0.142,0.062,0.00759699123826261
"DAGLB",3.60017562338167e-07,0.420214705740337,0.125,0.051,0.00767701449929907
"SAA1",3.60761300339709e-07,-3.00854854943631,0.083,0.177,0.00769287396844395
"C11orf71",3.64279896705578e-07,0.675431942542876,0.148,0.066,0.00776790451734975
"DNMT3A",3.66066276857544e-07,0.796620601746468,0.159,0.073,0.00780599728771028
"YLPM1",3.70081098780007e-07,0.544577528417887,0.18,0.088,0.00789160935038486
"CKS1B",3.73764162475044e-07,-0.96819840416699,0.513,0.537,0.00797014700061785
"AQR",3.74050358434661e-07,0.592838288244238,0.152,0.068,0.00797624984326071
"NAT14",3.79061407168002e-07,-2.4085730993555,0.038,0.112,0.00808310544645048
"PAXIP1-AS1",3.80238474091584e-07,0.408757820252499,0.193,0.096,0.00810820522152893
"USP32",3.80852230352105e-07,0.888899723337959,0.114,0.044,0.00812129296002828
"WLS",3.84424165462716e-07,-1.33105511609417,0.042,0.119,0.00819746090432696
"CMTM7",3.84808880914908e-07,-1.83083111130329,0.08,0.167,0.00820566457662949
"PKDCC",3.89286921626783e-07,-2.44739187779074,0.032,0.105,0.00830115431676952
"PMVK",3.92978290377377e-07,0.437035916376848,0.64,0.479,0.00837986906400719
"C7orf55",4.10217413953043e-07,0.289086677875719,0.445,0.281,0.00874747613513469
"MRS2",4.13256098788283e-07,0.393629188757418,0.212,0.109,0.00881227305056135
"PSMA1",4.1393763576544e-07,0.304629459580253,0.644,0.454,0.00882680614506225
"PSMB8",4.15477686585422e-07,-1.03694924741826,0.394,0.448,0.00885964618874754
"GIT2",4.16355809311918e-07,0.878743167748799,0.134,0.057,0.00887837127776735
"ECHDC3",4.19766581085503e-07,0.429781762525395,0.229,0.117,0.00895110257506727
"KDM4A",4.2454759732098e-07,1.03230919857657,0.102,0.037,0.00905305296527257
"FOXA2",4.2797141053079e-07,0.399026380223372,0.172,0.08,0.00912606235815857
"PIGK",4.31816756969222e-07,0.27471111242094,0.227,0.118,0.00920806052561168
"ERGIC2",4.3617764761567e-07,0.296887319089014,0.358,0.216,0.00930105215775655
"MRPL39",4.40134517294443e-07,0.628420224264238,0.148,0.066,0.0093854284467867
"ST7",4.44004553573113e-07,0.339717032129366,0.125,0.051,0.00946795310039306
"SF3B1",4.44415074905033e-07,0.488891208047638,0.578,0.427,0.00947670705727493
"PCID2",4.47515949187907e-07,0.313128461076138,0.269,0.151,0.00954283010048293
"TBL3",4.53121898351265e-07,0.282978843624789,0.172,0.082,0.00966237136044237
"ARFGEF3",4.56381262125935e-07,-0.908190241613542,0.066,0.156,0.00973187403357345
"THUMPD3",4.57046910662303e-07,0.472042218032842,0.241,0.131,0.00974606832296294
"SUSD4",4.59733065030138e-07,0.95795508651134,0.112,0.043,0.00980334787870267
"DCTPP1",4.69407920694422e-07,-1.1188366180458,0.29,0.361,0.0100096545008879
"METTL9",4.69484151416896e-07,-1.21765159032635,0.256,0.341,0.0100112800448139
"PDLIM1",4.7068890554273e-07,0.466038676378008,0.61,0.44,0.0100369702217932
"SDF2L1",4.73304577523333e-07,-0.714954955528379,0.636,0.628,0.0100927468111076
"C6orf203",4.81327229787586e-07,0.679274860243829,0.146,0.065,0.0102638218479905
"PQLC3",4.84347856963557e-07,-1.45727659595942,0.214,0.305,0.0103282337018909
"BRD8",4.850864010607e-07,0.455925822416357,0.174,0.083,0.0103439824162184
"CCT6A",4.85972228336143e-07,0.4321126046757,0.642,0.46,0.0103628717970399
"MRGBP",4.89951152150746e-07,-1.45851872800583,0.102,0.194,0.0104477183684625
"LPCAT4",4.90814181029721e-07,-1.60048829992085,0.074,0.161,0.0104661215962778
"KANSL1-AS1",4.97164719283843e-07,0.780927871745321,0.178,0.088,0.0106015404740087
"PI3",4.97215573880458e-07,0.830546940256393,0.148,0.068,0.0106026248974269
"EVA1C",5.03273081568555e-07,0.640658425769292,0.1,0.036,0.0107317951913679
"CDC14B",5.09618739834525e-07,0.427759290612299,0.134,0.058,0.0108671100082314
"MKNK2",5.11000082173526e-07,0.373009064069731,0.377,0.235,0.0108965657522683
"MAP2K7",5.12394784431344e-07,0.285484514462558,0.22,0.114,0.010926306383214
"MOAP1",5.24883949165069e-07,0.379637570806837,0.152,0.068,0.0111926253319959
"OCEL1",5.25916874603722e-07,0.348686354198489,0.261,0.143,0.0112146514340498
"DAPL1",5.26213206550738e-07,-1.8393600160296,0.076,0.161,0.0112209704164879
"CLTA",5.27069291971185e-07,-0.52318401046606,0.695,0.704,0.0112392255819935
"ARF3",5.32569261028553e-07,-1.37635172334685,0.229,0.315,0.0113565069221729
"COPS4",5.33697364368872e-07,0.458616972634988,0.222,0.117,0.0113805625978018
"NUTM2B-AS1",5.40845575658094e-07,0.723990424173072,0.261,0.151,0.0115329910553332
"RBAK",5.41394071123503e-07,0.740779832719954,0.119,0.048,0.0115446871726376
"SPG21",5.4463470832453e-07,-0.843992477765018,0.46,0.499,0.0116137905203123
"MRPL35",5.45997449550118e-07,0.478403681194059,0.244,0.133,0.0116428496142067
"TMEM160",5.46368114440511e-07,-0.863977480432066,0.46,0.509,0.0116507536723294
"TTC39C",5.50315822211539e-07,-0.376124449418931,0.377,0.218,0.0117349345928389
"SNRNP70",5.55671045601963e-07,0.402648002212254,0.506,0.336,0.0118491293764163
"SAMD9",5.57889442455094e-07,-1.91258765523377,0.11,0.198,0.0118964344709124
"TMEM134",5.60124584560021e-07,-0.551052015163929,0.511,0.545,0.0119440966411579
"SYT13",5.63507919073332e-07,-2.0195465528863,0.045,0.123,0.0120162428663197
"DDA1",5.64959021147786e-07,-1.20366094867362,0.235,0.321,0.0120471861669554
"ILF2",5.64990163011291e-07,0.268807445727463,0.468,0.314,0.0120478502360528
"PSMD1",5.68314143056875e-07,0.496250413975571,0.348,0.217,0.0121187307865448
"HOOK2",5.72610120859695e-07,0.501141865286158,0.381,0.238,0.0122103382172121
"ZNF791",5.91326726199752e-07,0.250564463085453,0.218,0.112,0.0126094511094835
"SLC25A6",5.94015112067541e-07,-0.268995921802925,0.83,0.831,0.0126667782497282
"FEM1C",6.04212929110431e-07,0.300507906006375,0.225,0.118,0.0128842365003508
"PTRF",6.04538441938471e-07,0.569142358843687,0.261,0.148,0.012891177735896
"TMED7",6.05729213177217e-07,-0.936378040552959,0.377,0.439,0.012916569741791
"RWDD2B",6.2244708283489e-07,0.336379529485531,0.127,0.052,0.0132730615943712
"FBXO32",6.24668338038974e-07,1.5470400182466,0.102,0.038,0.0133204276403431
"RNF214",6.27070067729649e-07,0.582863772339571,0.138,0.061,0.013371642124267
"TBPL1",6.30253788541717e-07,-1.60926715789983,0.134,0.224,0.0134395317868636
"N4BP2L1",6.3974822845507e-07,0.261745065667183,0.208,0.107,0.0136419912235759
"ARPC4",6.49101006926349e-07,-0.822398572971997,0.386,0.45,0.0138414298716975
"RHEB",6.55035216436637e-07,-0.556558953077581,0.636,0.642,0.0139679709552949
"STAG1",6.55625178086411e-07,0.505835278661592,0.206,0.108,0.0139805512975146
"PDCL3",6.63748408716544e-07,0.449210788521563,0.223,0.119,0.0141537710674716
"RAP2A",6.64736314957264e-07,-1.73209297476841,0.112,0.201,0.0141748371801487
"SSR4",6.70462791630582e-07,-0.294702409701935,0.814,0.868,0.0142969485687305
"BIK",6.70957756869673e-07,-1.34343458803196,0.133,0.226,0.0143075032074889
"TMUB1",6.76675052129152e-07,-1.01995132477794,0.369,0.428,0.014429418811602
"WDR59",6.77042672173446e-07,0.268355703683307,0.159,0.073,0.0144372579414266
"TMEM55A",6.79328865846105e-07,-1.26912589955287,0.138,0.232,0.0144860087353023
"LACTB",7.04780795250543e-07,0.4733529596665,0.244,0.135,0.0150287456779226
"RRNAD1",7.08686495450862e-07,0.652375584154292,0.195,0.099,0.0151120308289942
"SAC3D1",7.09160607566116e-07,-2.04269635814795,0.07,0.152,0.0151221407957399
"GCC2",7.13067063942148e-07,0.700230918092485,0.375,0.241,0.0152054420715024
"NR2F6",7.14216770071538e-07,-1.25757355443787,0.199,0.287,0.0152299584050055
"YWHAB",7.14484755962298e-07,-0.370662636097622,0.67,0.708,0.01523567293614
"ABCF3",7.15713114273858e-07,0.582594858248922,0.144,0.064,0.0152618664487757
"DNASE1",7.15870774180122e-07,0.808101980514417,0.108,0.042,0.0152652283886169
"RAC3",7.2449158481367e-07,-1.34681432873326,0.102,0.191,0.0154490585545667
"NSD1",7.32443633726893e-07,0.637556159704368,0.277,0.16,0.0156186280455923
"RPN1",7.3446970361297e-07,0.327494595490824,0.6,0.428,0.015661831959843
"ATP6V1D",7.36892928974305e-07,0.314488923708545,0.409,0.255,0.0157135048174481
"KIDINS220",7.56463757583522e-07,0.352018810300855,0.278,0.16,0.016130833166711
"UHRF1BP1L",7.59825556015335e-07,0.495302849693412,0.14,0.062,0.016202520156471
"RIPK1",7.62467063852865e-07,0.732625005813623,0.102,0.038,0.0162588476695985
"TES",7.68605120025327e-07,-0.88643734764791,0.337,0.424,0.0163897355794201
"SCO1",7.71045058847988e-07,0.538459038213695,0.218,0.113,0.0164417648348745
"WAPL",7.75117697942224e-07,0.355062451344758,0.295,0.172,0.01652860979092
"MGAT1",7.9045752723167e-07,0.328253065443231,0.398,0.25,0.0168557163106881
"SLC35A4",7.92598333607454e-07,0.430189638257481,0.229,0.123,0.0169013668658454
"CXCL8",7.93623518676973e-07,1.36800881001421,0.409,0.319,0.0169232279122678
"CFD",7.97213589284138e-07,1.69958585269376,0.237,0.146,0.0169997825778949
"FBXO31",8.12606353974605e-07,0.517480166936734,0.102,0.038,0.0173280178921545
"ANKRD42",8.19009427446781e-07,0.754122376525649,0.1,0.037,0.0174645570308752
"FAM133B",8.43226162562992e-07,0.640824881334903,0.655,0.476,0.0179809546904932
"SLC52A2",8.4368487258351e-07,-1.1051920067551,0.199,0.292,0.0179907362229708
"LIMA1",8.47275629754106e-07,-1.29123937871605,0.114,0.205,0.0180673055288766
"ZNF678",8.79738953143982e-07,0.617628147747875,0.1,0.037,0.0187595534368423
"ALYREF",8.83750558319888e-07,-2.16281427247942,0.07,0.151,0.0188450969056133
"SAP25",8.86043260767595e-07,-1.73829642705202,0.042,0.116,0.0188939864926082
"VPS45",8.89556637373999e-07,0.558580213742818,0.133,0.057,0.0189689057353632
"LSM1",8.91468627203312e-07,-1.47114811892864,0.25,0.322,0.0190096770064834
"UPP1",8.92407962196922e-07,-1.86649335763937,0.33,0.393,0.0190297073858872
"EPM2AIP1",9.03930019003524e-07,0.349287560486911,0.214,0.112,0.0192754037252312
"LRP11",9.07245119107691e-07,-1.54216910431026,0.07,0.154,0.0193460949198524
"UQCRC2",9.16235505650671e-07,0.281314258869025,0.485,0.318,0.0195378059224949
"ECD",9.255784911976e-07,0.593676396869475,0.131,0.056,0.0197370357462976
"KDM4B",9.37570070788964e-07,0.378147742730496,0.14,0.062,0.0199927441895039
"DNAJB12",9.39632243916772e-07,0.411749833325923,0.184,0.092,0.0200367179692813
"VAMP4",9.47625856315771e-07,0.331704084827393,0.195,0.098,0.0202071737600775
"GFM2",9.47872915066971e-07,0.522065683769336,0.146,0.066,0.0202124420408881
"ARHGDIB",9.52805520911279e-07,-1.45712338758786,0.112,0.199,0.0203176249279121
"NAE1",9.57630933966446e-07,0.482799168079093,0.294,0.173,0.0204205220359005
"IGKC",9.61734152762279e-07,-1.29496199786812,0.333,0.393,0.0205080190735028
"LRCH3",9.66342187224251e-07,1.06238759530884,0.125,0.053,0.0206062808003699
"BUB3",9.97456513274242e-07,-1.14007174297036,0.33,0.398,0.0212697626890599
"UTP3",9.99837723870851e-07,0.363133279516322,0.142,0.064,0.021320539623822
"LINC01184",1.00517589760886e-06,-1.33520661433979,0.108,0.197,0.0214343708406112
"GTF2H2C",1.03620247938141e-06,0.727330160456096,0.116,0.047,0.0220959816703292
"UTP20",1.03645975748708e-06,0.888907238399369,0.144,0.066,0.0221014678686544
"STK17B",1.03879586842853e-06,-1.43179290980073,0.057,0.136,0.02215128309837
"EFTUD2",1.04789195319372e-06,0.684066898006832,0.188,0.095,0.0223452480099029
"AP3B1",1.05968460325974e-06,0.546414313930688,0.233,0.129,0.0225967144799106
"EIF4A1",1.06711305056889e-06,0.425107400619018,0.606,0.456,0.0227551186903309
"CLUH",1.07123310863327e-06,0.260655518997274,0.246,0.135,0.0228429748084959
"CLASRP",1.07220942507832e-06,0.291522984862687,0.153,0.071,0.0228637937803701
"RANBP9",1.07221650085756e-06,0.42333382609812,0.195,0.099,0.0228639446642866
"EPN2",1.07588165216913e-06,0.755235697584301,0.172,0.086,0.0229421003508544
"TM9SF1",1.08062051419024e-06,0.785759715629969,0.106,0.041,0.0230431518445926
"CEBPA",1.09196752707073e-06,-1.95151332411962,0.14,0.223,0.0232851155472562
"MCL1",1.09414738629237e-06,0.318925750992594,0.722,0.541,0.0233315988652985
"PTGDS",1.11160023907772e-06,0.399365732577041,0.212,0.117,0.0237037634980933
"PELI1",1.12320734529139e-06,-1.61078782562805,0.121,0.21,0.0239512734309936
"AP1S1",1.13082653536414e-06,-0.61172741072323,0.506,0.533,0.0241137450401049
"SERBP1",1.13241402094034e-06,-0.431816384356818,0.706,0.714,0.0241475965825318
"TOM1L2",1.1363158059925e-06,0.418409993251364,0.121,0.051,0.024230798246984
"CSRP2",1.15101958921533e-06,0.558567837693677,0.199,0.102,0.0245443417204276
"TPD52L1",1.16215603403618e-06,0.531444626049027,0.189,0.095,0.0247818152697876
"GOLM1",1.18194118662397e-06,-1.29739194581981,0.191,0.286,0.0252037138635695
"LMNB1",1.18897326674322e-06,-2.77149454532996,0.034,0.102,0.0253536659400324
"MARCH9",1.18982156021456e-06,-2.19039230169878,0.04,0.112,0.0253717549500153
"EEPD1",1.20399322394004e-06,0.387557396977855,0.229,0.123,0.0256739515072974
"AC093673.5",1.2040188726971e-06,0.554457549553594,0.191,0.097,0.025674498441393
"OCIAD2",1.21211832158109e-06,-0.548632631971298,0.688,0.682,0.0258472110893953
"SIPA1",1.21259033534336e-06,0.483451536207001,0.25,0.139,0.0258572763108617
"CCDC159",1.22003701849544e-06,0.683750405609461,0.117,0.049,0.0260160693823967
"SFXN1",1.22255359654682e-06,0.511916414156813,0.356,0.224,0.0260697328927643
"DAZAP2",1.22272145467775e-06,-0.594425986508322,0.562,0.586,0.0260733122995484
"PHIP",1.22544911777203e-06,0.44780264981493,0.328,0.202,0.0261314769873708
"GJB3",1.23143438198784e-06,-1.76778787844981,0.04,0.112,0.0262591067615086
"SEPT9",1.23803438635385e-06,-1.02997538065439,0.364,0.432,0.0263998452546094
"WDR54",1.23949240422146e-06,-1.17528779460078,0.159,0.254,0.0264309360276184
"FBXL6",1.24946069335379e-06,-1.94220602515037,0.053,0.131,0.0266434998250762
"RQCD1",1.24988590316484e-06,-1.77227022506439,0.089,0.173,0.0266525669990871
"RINT1",1.25856218129945e-06,0.342683017369067,0.121,0.051,0.0268375799540295
"GNB1L",1.26611317231474e-06,-1.54658095805103,0.07,0.151,0.0269985972864396
"SOD2",1.26753392014191e-06,0.843808768591485,0.652,0.532,0.0270288933131061
"EVI5",1.2708172141019e-06,0.391137818029456,0.273,0.158,0.027098906273509
"RABL6",1.29071592418441e-06,-1.44783563748985,0.091,0.177,0.0275232263673084
"FAM171A1",1.29081801829413e-06,-3.3056547504913,0.042,0.112,0.0275254034221041
"ZNF33B",1.2997386536528e-06,0.579322391717193,0.157,0.075,0.0277156270504924
"HMGA2",1.33390349059457e-06,-1.06243440046153,0.057,0.138,0.0284441580334387
"EIF5B",1.34294701214747e-06,-0.430186037353592,0.674,0.685,0.0286370020870327
"PAFAH1B3",1.35262142361014e-06,-0.802276337732638,0.316,0.404,0.0288432992370625
"SDR39U1",1.35750968074088e-06,-1.49139953852191,0.155,0.241,0.0289475364321186
"HMHA1",1.35918535036543e-06,-2.460673074825,0.038,0.107,0.0289832684111924
"CWF19L2",1.36303019291763e-06,0.822062092326671,0.21,0.115,0.0290652558337755
"AP5M1",1.36352715697706e-06,0.634919624253106,0.227,0.125,0.0290758530953787
"TTL",1.38212918854589e-06,0.834648718401801,0.116,0.048,0.0294725228165525
"SOCS6",1.39142468164008e-06,-1.45094599667619,0.142,0.232,0.0296707399112931
"SUGP2",1.39403145983583e-06,0.434088119650773,0.21,0.112,0.0297263268495391
"TSTA3",1.39940455447282e-06,-0.929208132034317,0.525,0.529,0.0298409027195784
"LINC00665",1.40481613622971e-06,0.729344005121602,0.167,0.083,0.0299562992889623
"STK39",1.41727107141903e-06,-1.17403124452809,0.108,0.199,0.0302218883269394
"HINT2",1.42533689156439e-06,0.483668277505241,0.614,0.46,0.0303938838757191
"HNRNPU-AS1",1.44087099873477e-06,0.692166034784224,0.28,0.167,0.0307251331770203
"PRPF6",1.46326043531696e-06,0.448470806740244,0.409,0.267,0.0312025655226989
"SEP15",1.46872612712881e-06,-0.591134234635204,0.504,0.554,0.0313191159348948
"UMPS",1.46908407161676e-06,0.403634567445011,0.172,0.085,0.0313267487431559
"RP11-983P16.4",1.47011953828045e-06,0.442611390682204,0.123,0.052,0.0313488290342924
"HLTF",1.47161972926045e-06,0.364342288365167,0.21,0.112,0.0313808191067499
"MSH2",1.48068985281548e-06,0.490269294020756,0.116,0.048,0.0315742304214372
"DGAT2",1.4865799592164e-06,0.623874455768756,0.131,0.058,0.0316998310503304
"TMCO6",1.4947094895236e-06,0.848225928525739,0.123,0.052,0.0318731851546012
"VPS29",1.50019774743987e-06,-0.732889207853886,0.528,0.542,0.0319902167664079
"SETDB1",1.51245574582451e-06,0.726187314955717,0.121,0.051,0.0322516063239618
"LAMTOR1",1.51491037771391e-06,-0.578758507320058,0.598,0.611,0.0323039488943714
"TMCO1",1.51994779295344e-06,-0.586128978976869,0.684,0.686,0.0324113667369393
"ANGEL2",1.60315010825655e-06,0.469604432879563,0.193,0.101,0.0341855729084627
"PUM3",1.61598537714754e-06,0.729090717832177,0.186,0.095,0.0344592721822942
"ICE2",1.62481450284353e-06,0.660654591003059,0.193,0.101,0.0346475444586354
"PRMT9",1.62758428435956e-06,0.410235192291813,0.136,0.061,0.0347066072796833
"SLCO4A1",1.63435575785891e-06,-1.77251081424881,0.042,0.112,0.0348510021805835
"ABI1",1.64770561046359e-06,0.362310672802628,0.33,0.203,0.0351356744375255
"SMIM1",1.64774530621444e-06,0.297502104153607,0.199,0.103,0.0351365209097167
"XIST",1.6901790587177e-06,0.700524276864166,0.178,0.334,0.0360413782480962
"MYH14",1.69379486008923e-06,-1.20267357101097,0.218,0.303,0.0361184815965426
"ANAPC4",1.6939748114195e-06,0.752892492831048,0.119,0.051,0.0361223188787095
"NUPL2",1.70401142079843e-06,0.443599646954639,0.18,0.09,0.0363363395371056
"METTL8",1.75037853032514e-06,0.977412197323934,0.15,0.071,0.0373250717806534
"UTP4",1.75489221477481e-06,0.411715951062534,0.14,0.064,0.0374213215878581
"KRIT1",1.78119306219786e-06,0.775534434134739,0.426,0.285,0.0379821608583072
"MCM3AP",1.79202726493078e-06,0.724450480512812,0.136,0.062,0.0382131893973839
"PRDM2",1.81612029131651e-06,0.675243011346352,0.163,0.08,0.0387269490920333
"FAM193A",1.81645402769609e-06,1.12236673482691,0.108,0.044,0.0387340656865914
"PLPP2",1.81651697327087e-06,-0.398313001576093,0.271,0.418,0.0387354079380281
"TXLNG",1.84550095293199e-06,0.442871998030376,0.201,0.105,0.0393534623203217
"OSGIN2",1.8556892008e-06,-1.44018566696998,0.081,0.166,0.0395707165178592
"TMEM260",1.88219875201523e-06,1.05357714349037,0.11,0.046,0.0401360061879727
"SREBF2",1.91271254766838e-06,-1.54185325677269,0.127,0.213,0.0407866823664805
"COX6A2",1.92394816730061e-06,0.698820495120893,0.104,0.041,0.0410262707195182
"QRICH1",1.93157633102396e-06,0.533077528596267,0.136,0.062,0.0411889336827549
"GMPR2",1.9319415890649e-06,0.28431919052765,0.248,0.14,0.0411967224452199
"SRD5A3",1.95890055503842e-06,-1.47024731443895,0.233,0.307,0.0417715954356394
"AMIGO2",1.98079753121772e-06,-1.70150009447123,0.036,0.105,0.0422385265556866
"NONO",2.01521134814837e-06,-0.662883903428154,0.538,0.557,0.0429723667879158
"VEGFA",2.02779321929784e-06,-0.765727032626856,0.438,0.493,0.0432406626083071
"ATG14",2.06521690244027e-06,0.83092189815769,0.148,0.071,0.0440386852276363
"PAN3",2.07437305313223e-06,-1.89832813654792,0.1,0.182,0.0442339309849917
"DYRK1B",2.14795833688475e-06,0.423709171775883,0.112,0.046,0.0458030635757304
"NELFE",2.16204865319739e-06,0.355893913392886,0.536,0.368,0.0461035254807812
"MLYCD",2.17021402328648e-06,1.31854304229959,0.119,0.052,0.0462776438325609
"TRIM23",2.17330303106885e-06,0.601327050777169,0.11,0.045,0.0463435138345122
"FURIN",2.22385025575296e-06,-1.55494160208364,0.184,0.265,0.0474213828536761
"RANBP3",2.2738763050298e-06,0.354853657611643,0.176,0.089,0.0484881383284554
"RPP38",2.31422230660868e-06,0.48943116310898,0.244,0.141,0.0493484764661234
"ZFP14",2.31633082587882e-06,0.363553692110283,0.114,0.047,0.0493934385310399
"DDX60L",2.33538051627453e-06,1.1272993200119,0.112,0.047,0.049799654129038
"SMUG1",2.36378431222344e-06,-1.30949040338392,0.239,0.308,0.0504053366738526
"MGME1",2.37601876188486e-06,0.763774867721728,0.146,0.07,0.0506662240784327
"ATP8B1",2.38842927616508e-06,-1.40263624320023,0.123,0.208,0.0509308658849442
"PPWD1",2.41027828422279e-06,0.742490715978045,0.1,0.039,0.0513967741327668
"LLNLR-245B6.1",2.43376543482837e-06,-1.39791845452887,0.233,0.305,0.0518976141322801
"POLR3C",2.44873345577555e-06,0.633848252669886,0.119,0.051,0.0522167922109577
"MRPS23",2.4541661560215e-06,-1.30779602303532,0.271,0.337,0.0523326391110025
"POLG",2.46906330530138e-06,0.731754773894624,0.14,0.065,0.0526503059222466
"MRPL27",2.47222924566681e-06,-0.968305843708178,0.578,0.561,0.052717816434599
"AGGF1",2.47910242565442e-06,0.364979848446915,0.286,0.17,0.0528643801246548
"IFIT3",2.48009815821975e-06,0.704304320424619,0.11,0.045,0.052885613125878
"TWF2",2.50101012212575e-06,-1.37298959987553,0.195,0.277,0.0533315398442095
"NCOA1",2.50348692832488e-06,0.530990373438279,0.125,0.055,0.0533843552595997
"IRF1",2.51713223398995e-06,0.646692611696251,0.333,0.213,0.0536753277576017
"DAZAP1",2.53713985393822e-06,-1.06035616441482,0.214,0.303,0.0541019702453787
"C6orf226",2.53908420819771e-06,0.531009357107969,0.163,0.08,0.054143431655608
"SNX13",2.53935703079161e-06,0.30968135650042,0.265,0.154,0.0541492493246003
"SVIL",2.54486490886499e-06,0.543144691346554,0.316,0.2,0.0542666993166371
"STARD3NL",2.55113517192366e-06,-1.41944439565269,0.159,0.247,0.0544004064061001
"SUOX",2.56352008949436e-06,0.587194632877014,0.1,0.039,0.0546645023883777
"MLLT4",2.56626146362359e-06,-0.927852599920289,0.383,0.442,0.0547229594503093
"LUC7L",2.57467617639847e-06,0.416502589480471,0.218,0.12,0.0549023947855209
"MACROD2",2.57821931266515e-06,0.675065684439058,0.216,0.121,0.0549779486232717
"LAMTOR5",2.60545155942175e-06,-0.297227421625063,0.669,0.721,0.0555586490531094
"MYO1E",2.62307424567811e-06,0.566421100319754,0.208,0.114,0.05593443521484
"DDX21",2.63346042465659e-06,-0.658204328665561,0.521,0.55,0.0561559100953771
"HDGF",2.677609693151e-06,-0.899755663570232,0.492,0.52,0.057097349096752
"ACTG1",2.68090237773143e-06,0.332400333603409,0.837,0.907,0.057167562302745
"RHBDD2",2.69061378331935e-06,-0.725776161542637,0.415,0.461,0.0573746483155019
"DDHD1",2.69311447498532e-06,0.525276438747625,0.15,0.071,0.057427973064587
"CDC42SE2",2.70280222087813e-06,-1.60588230990261,0.22,0.296,0.0576345545580053
"MON1B",2.72831266200977e-06,0.579263086916839,0.186,0.096,0.0581785392046963
"CSNK2B",2.73095338062995e-06,0.449012816958183,0.661,0.535,0.058234849888553
"CTA-29F11.1",2.76227282959461e-06,0.681584288099333,0.114,0.048,0.0589027058182755
"SLC15A4",2.77412527787215e-06,-1.81437793603686,0.098,0.18,0.0591554474253456
"RBFA",2.78629422218478e-06,0.503096175076954,0.263,0.156,0.0594149379938683
